,date,title,source,contents,link
10,2017.12.29.,"되돌아본 한일 위안부 교섭史 ""악순환의 도돌이표""",연합뉴스TV언론사 선정,"되돌아본 한일 위안부 교섭史 ""악순환의 도돌이표"" [앵커] 앞서 한일 양국 정부가 불가역적으로 시도한 위안부 합의가 양국 갈등을 키우는 역설의 늪 속에 빠져버렸습니다. 지난한 역사 문제를 국가간 합의만으로 풀기엔...",http://www.yonhapnewstv.co.kr/MYH20171229006500038/?did=1825m
11,2017.12.29.,"틸러슨 ""한미일 협력 중요"" 이례적 언급…한일관계 악화 '우려'",뉴스1,틸러슨 장관이 한미일 협력이 중요하다고 발언한 것은 최근 외교부 위안부TF가 박근혜 정부 당시 위안부 협상에 이면 합의가 있었다는 사실을 공개한 뒤 한일 관계가 악화되고 있는 점을 우려한 것 아니냐는 해석이...,http://news1.kr/articles/?3193720
12,2017.12.30.,[2017년 12월 30일 사회 일정] 한일 위안부 합의 폐기 촉구 집회 및 행진,베타뉴스,"민대협, 한일 위안부 합의 규탄 토요행동(일본 대사관 건너편 및 외교부 앞 등) ▲오후 4시 21세기 한국대학생연합, 진보정치 강화를 바라는 대학생단체 회원 50명 입당 기자회견(민중당 사무실) ▲오후 5시 MB구속...",http://www.betanews.net:8080/article/789605.html
13,2017.12.29.,[프로필] 백의현 한일합섬 대표,EBN,백의현 한일합섬 대표.ⓒ유진기업 [EBN 김지웅 기자] 유진기업은 29일 백의현 ㈜동양 대표이사 사장을 한일합섬 대표이사 사장으로 선임했다. 성균관대학교 섬유공학과를 졸업한 백 사장은 ㈜동양 및 한일합섬...,http://www.ebn.co.kr/news/view/923824
14,2017.12.28.,"문대통령, '역사는 원칙대로, 한일관계는 미래지향' 투트랙 천명(종합2보)",연합뉴스언론사 선정,"문대통령, '역사는 원칙대로, 한일관계는 미래지향' (PG)[제작 조혜인] 일러스트 위안부 합의 '불인정' 확실히 밝혀…""절차·내용 중대한 흠결"" 지적 외교적 후폭풍 예상…한일정상 '셔틀외교' 복원에 상당한 시일 걸릴 듯...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20171228094452001&did=1195m
15,2017.12.29.,10명 중 6명 “한일 위안부 합의는 잘못”,한국일보언론사 선정,한일 관계 투트랙 전략 선호 70% “일본 대사관 앞 소녀상 유지” 62% “북핵ㆍ경제 협력은 강화” 27일 오후... 연합뉴스 박근혜 정부 시절 체결한 한일 일본군 위안부 합의에 대해 2년이 지난 지금도 ‘잘못한 일’...,http://www.hankookilbo.com/v/32d695c555a041c79798f0ae7d07a680
16,2017.12.29.,"추미애 “한일 위안부 합의, 절대로 인정할 수 없어”",브레이크뉴스,"그러면서도 ""우리는 역사는 역사대로 풀고 미래는 미래대로 푼다는 입장""이라며 ""역사는 진실과 원칙을 훼손하지 않고 다루면서도 한·일간의 미래지향적인 협력관계를 포기하지 않아야 한다""고 한일관계에 있어 투...",http://www.breaknews.com/sub_read.html?uid=550841§ion=sc1
17,2017.12.30.,“개가 원래 짖죠” 층간소음 유발한 개주인에게 유튜버가 한 일 (영상),위키트리,"[WIKITREE 차형조 기자] 유튜브, '정호tv 유'유튜버가 개 짖는 소리에 재치있게 대처했다. 지난 29일 유튜버 유정호 씨가 자신 유튜브 채널에 ""밤새도록 개 짖는 소리에 내가 개가 돼서 복수한다!""라는 제목의 영상을 게시했다....",http://www.wikitree.co.kr/main/news_view.php?id=323689
18,2017.12.28.,"文 대통령, 한일 위안부 합의 “문제 해결될 수 없다”",미디어오늘언론사 선정,"청와대 위안부 TF 조사에 대해 소회 밝힌 것, 확대해석 경계…1월 중 정부 최종 입장 발표 [미디어오늘 이재진 기자] 문재인 대통령이 한일 위안부 피해 합의에 이면합의가 있었다는 위안부 TF 조사 결과에 대해 “지난...",http://www.mediatoday.co.kr/?mod=news&act=articleView&idxno=140499
19,2017.12.29.,"대전시민단체 ""위안부 한일 합의 즉각 폐기해야""",연합뉴스,"정부가 한일 위안부 합의를 맺으면서 피해자 입장을 고려하지 않고 사실상 '이면 합의'를 맺었다는 정부 조사와 관련, 평화나비대전행동 관계자들이 29일 오후 대전 평화의 소녀상 앞에서 ""한일 합의를 폐기하라""는...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20171229156700063&did=1195m
20,2017.12.29.,한일외교 정면충돌 양상…'위안부 합의' 출구전략 있나,연합뉴스TV,한일외교 정면충돌 양상…'위안부 합의' 출구전략 있나 [뉴스리뷰] [앵커] 문재인 대통령이 2년 전 위안부... [기자] 한일 위안부 합의 TF의 결과보고서를 받아든 문재인 대통령은 박근혜 정부에서 체결된 합의를 인정할 수...,http://www.yonhapnewstv.co.kr/MYH20171229021500038/?did=1825m
21,2017.12.28.,"文대통령, “위안부 합의 중대한 흠결…역사문제ㆍ한일협력은 별도”",헤럴드경제언론사 선정,"문재인 대통령이 28일 한일 위안부피해자 문제 합의 검토 테스크포스(TF) 발표와 관련, 역사문제와 한일 미래 협력 관계는 별도로 접근하겠다는 원칙을 강조했다. 문 대통령은 양국 협상에 중대한 흠결이 있다고 강조하며...",http://news.heraldcorp.com/view.php?ud=20171228000339
22,2017.12.29.,"""밀실야합, 이면합의! 12.28한일합의 즉각 폐기하라""",통일뉴스,"28 일본군 '위안부' 한일합의 즉각 폐기하라!  위로금 수령 종용, 위로금 부정지급 화해치유재단 해산하라! 전쟁범죄 면죄부 준 일본정부의 10억엔 즉각 반환하라! 한반도 평화위협 한일군사정보보호협정 즉각 폐기하라!...",http://www.tongilnews.com/news/articleView.html?idxno=123264
23,2017.12.29.,"靑 ""한일관계, 과거사와 외교 투트랙으로 풀겠다""",뷰스앤뉴스,"""위안부 상처 치유하면서 한일 관계 발전 모색"" 청와대는 29일 대일정책에 대해 ""정책기조는 변하지 않았다.... 청와대 핵심관계자는 이날 춘추관에서 기자들과 만나 ""일본도 한일관계의 중요함을 알고 있을 것이라고...",http://www.viewsnnews.com/article?q=152651
24,2017.12.30.,'한일 위안부 합의 파기' 서명에 동참하는 청년들,천지일보,청년들이 30일 오후 서울 종로구 구일본대사관 앞 평화비 소녀상 뒤쪽에 마련된 '한일 위안부 합의 파기' 서명운동에 동참하고 있다.,http://www.newscj.com/news/articleView.html?idxno=478993
25,2017.12.29.,“한일 위안부 협상안 중대한 흠결 확인”,강원일보,이뤄진 한일 간 위안부 합의에 대해 인정하지 않겠다는 입장을 공식화했다. 일본이 어떻게 대응하느냐에 따라 한일 관계에서의 파열음도 예상된다. 문 대통령은 이날 `위안부 합의 TF 조사결과에 대한 입장문'을 내고...,http://www.kwnews.co.kr/view.asp?aid=217122800079&s=101
26,2017.12.29.,부산 평화의 소녀상 1주년…인간띠 이어 한일 합의 규탄,연합뉴스TV,"부산 평화의 소녀상 1주년…인간띠 이어 한일 합의 규탄 [뉴스리뷰] [앵커] 2015년 한일 위안부 합의 검증 TF 보고서가 발표된 이후, 이를 규탄하는 국내 목소리도 높아지고 있습니다. 우여곡절 끝에 첫돌을 맞이한 부산...",http://www.yonhapnewstv.co.kr/MYH20171229021600038/?did=1825m
27,2017.12.30.,"민대협 ""한일 위안부 합의 즉각 파기하라""",천지일보,30일 오후 서울 종로구 구일본대사관 앞에서 민주주의자주통일대학생협의회(민대협) 소속 학생들이 체결 2년째인 한일 위안부 합의 파기를 촉구하는 집회를 열고 있다.,http://www.newscj.com/news/articleView.html?idxno=478988
28,2017.12.29.,\'한일위안부 합의 2년\'...야합 폐기 촉구 기자회견 진행,CMB광주방송,■ CMB 뉴스와이드   '굴욕적 합의'라는 비판을 샀던 한일 위안부 합의 타결을 맞아 광주의 시민단체가 정부의 야합 폐기를 촉구했습니다.     광주나비는 불법적 한일 위안부 야합 2년을 맞아 치욕적인 이면합의...,http://www.cmbkj.co.kr/ab-991-7638
29,2017.12.28.,아베 “한일 합의는 1mm도 움직이지 않는다”,채널A언론사 선정,"아베 총리는 ""한일 합의는 1mm도 움직이지 않는다""며 잘라 말했습니다. 문재인 정부는 흠결 많다는 2년 전... [아베 신조 / 일본 총리] ""(한일관계에) 여러 가지 과제가 있지만 잘 관리하면서 미래지향적인 관계를 만들어...",http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000072327
30,2017.12.29.,평화의 소녀상에 놓여진 '한일합의 무효' 손팻말,연합뉴스,"2015년 박근혜 정부가 한일 위안부 합의를 맺으면서 피해자 입장을 고려하지 않고 사실상 '이면 합의'를 맺었다는 정부 조사와 관련, 평화나비대전행동 관계자들이 29일 오후 대전 평화의소녀상 앞에서 ""한일...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20171229189300063&did=1196m
31,2017.12.28.,'한일 위안부합의 즉각 폐기' 촉구,뉴스1,"평화나비 네트워크, 청춘의 지성 등 대학생들이 28일 오전 서울 종로구 옛 주한일본대사관 앞에서 '외교부 2015 한일합의 검증 TF발표'에 대한 입장발표를 마치고 퍼포먼스를 하고 있다. 이들은 TF조사 결과와...",http://news1.kr/photos/view/?2890101
32,2017.12.29.,"靑 ""한일관계는 일관된 '투트랙 전략'…4강외교 성과 거둬""",뉴스1,특히 청와대는 지난 27일 한일위안부합의검토TF(태스크포스)가 2015년 한일위안부 합의에 대한 보고서를 발표하고 다음날(28일) 문재인 대통령이 합의 재협상 가능성을 시사함에 따라 한일관계가 흔들리는 게 아니냐는...,http://news1.kr/articles/?3193822
33,2017.12.27.,한일 위안부 ‘이면합의’ 없다더니… 졸속합의 책임자 처벌해야,미디어오늘언론사 선정,않았다. ” 한일 위안부 피해자 문제 합의 검토 태스크포스가 27일 박근혜 정부에서 공개된 위안부 합의 내용 이외에 이면합의가 있었다고 보고서를 통해 밝혔다. 태스크포스는 지난 5개월 간 한일 위안부 피해자 문제...,http://www.mediatoday.co.kr/?mod=news&act=articleView&idxno=140489
34,2017.12.28.,"日정부 ""한일합의 外 선택지 없다"" 공식 항의",뉴시스,"= 일본 정부가 28일 문재인 대통령이 '한일 합의로 위안부 문제가 해결될 수 없다'는 내용의 성명을 발표한 데 대해 우리 정부에 ""한일 합의 이외의 선택지는 없다""며 공식 항의했다. 28일 아사히신문 및 산케이신문에...",http://www.newsis.com/view/?id=NISX20171228_0000189371&cID=10101&pID=10100
35,2017.12.29.,'위안부 합의' 파기 or 재협상?…한일관계 어디로?,뉴스핌,"실리면서 한일관계에 미칠 파장을 우려하는 목소리가 커지고 있다. 외교부는 ""있는 그대로 이해해 달라""며... 주한일본대사가 관계자들과 대화하고 있다. &lt;사진=뉴시스&gt; 이 같은 분위기를 감안할 때 사실상 위안부 합의...",http://www.newspim.com/news/view/20171229000235
36,2017.12.29.,경색되는 한일관계…대북공조·정보공유 등 안보협력 적신호?,뉴스1,지난 28일 서울 종로구 옛 주한일본대사관 앞에서 열린 '한일 위안부 합의 즉각 폐기' 촉구 기자회견에 아베 신조 일본 총리의 마스크를 쓴 참가자가 앉아 있다. 2017.12.28/뉴스1 © News1 이재명 기자 위안부합의 문제로 한일...,http://news1.kr/articles/?3193686
37,2017.12.29.,日 “주한대사 귀국론”…“한일관계 불능” 시사 협박성 발언도 계속,KBS,"28일 문재인 대통령이 지난 2015년 당시 한일 정부 간 위안부 합의에 대한 입장문을 발표한 것과 관련해, 일본 정부는 재협상에 ""응할 수 없다""는 입장과 함께 '주한대사 귀국론', '한일관계 불능론' 등 협박성 발언을...",http://news.kbs.co.kr/news/view.do?ncd=3588451&ref=A
38,2017.12.28.,울산시민단체 '위안부 한일 합의' 폐기 촉구,뉴시스,"= 일본군 위안부 문제 울산공동행동은 28일 울산시청 프레스센터에서 기자회견을 열고 2015 한일위안부... 수용해 한일 합의 폐기를 추진하라""고 주장했다. 울산공동행동은 ""지난 7월 31일 외교부 장관 직속으로 출범한...",http://www.newsis.com/view/?id=NISX20171228_0000189067&cID=10814&pID=10800
39,2017.12.28.,광주나비 “‘이면합의’ 12·28 한일 위안부 야합 폐기하라”,광주드림,"28일 12·28 한일 위안부 합의 2주년 규탄 기자회견. &lt;광주나비 제공&gt; “문재인 정부, 일본군 성노예 문제... 12·28 한일 위안부 야합을 폐기하라”고 강력히 요구했다. 28일 광주나비는 5·18민주광장에서 한일 위안부 합의...",http://www.gjdream.com/v2/news/view.html?news_type=201&uid=484742
40,2017.12.27.,‘위안부 TF’ 결과 오늘 발표…한일관계 영향 주목,KBS언론사 선정,?외교부 장관 직속 '한일 일본군위안부 피해자문제 합의 검토 TF(태스크포스·이하 위안부 TF)'는 오늘 약... 이에 따라 박근혜 정부 시절인 2015년 12월 28일 도출된 한일 위안부 합의는 2주년을 하루 앞두고 기로에 서게 됐다....,http://news.kbs.co.kr/news/view.do?ncd=3587400&ref=A
41,2017.12.28.,"""위안부 한일합의 즉각 파기해야"" 집회 잇따라",뉴시스,"대학생들이 한일 위안부 합의 파기 촉구 기자회견을 마친 뒤 청와대를 향해 행진하고 있다. 2017.12.28. myjs@newsis.com ""문재인 정부, 또다른 봉합 시도할까 걱정"" = 시민사회단체들이 2015년 한일 위안부 합의 2주년인 28일...",http://www.newsis.com/view/?id=NISX20171228_0000189240&cID=10201&pID=10200
42,2017.12.29.,[뉴스포커스] '재협상 vs 파기'…기로에 선 한일위안부협상,연합뉴스TV,"[뉴스포커스] '재협상 vs 파기'…기로에 선 한일위안부협상 &lt;출연 : 최진 세한대 부총장ㆍ허성우 국가디자인연구소 이사장&gt; 문재인 대통령이 한일 위안부 협정에 대해 ""중대한 흠결이 있다""며 사실상 재협상을 시사하고...",http://www.yonhapnewstv.co.kr/MYH20171229007700038/?did=1825m
43,2017.12.28.,"대학생단체들 ""한일 정부 간 위안부 합의 즉각 파기해야""",연합뉴스,민대협 '한일 위안부 합의 파기하라' 민주주의자주통일대학생협의회(민대협) 소속 대학생들이 28일 서울 종로구 주한일본대사관 앞에서 한일 위안부 합의 파기를 촉구하며 기자회견을 하고 있다. 2017.12.28 superdoo82@yna....,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20171228107500004&did=1195m
44,2017.12.30.,[천지일보 주간핫이슈10] 한일합의 후속조치·본회의·특별사면·미세먼지·제...,천지일보,"◆문 대통령 ""한일 합의로 위안부문제 해결 안 돼… 후속조치 할 것"" (원문보기) ☞ 문재인 대통령은 28일 '한일 일본군 위안부 피해자 문제 합의 검토 태스크포스(TF)'의 한일 위안부 합의에 대한 검토 결과 발표와 관련...",http://www.newscj.com/news/articleView.html?idxno=478991
45,2017.12.28.,한일합의 폐기 촉구 기자회견,연합뉴스,28일 오전 서울 종로구 주한일본대사관 앞에서 평화나비 네트워크 등 대학생 단체 회원들이 2015 한일 합의 즉각 폐기를 촉구하는 기자회견을 하고 있다. 이들은 문재인 정부의 역사문제와 한일관계 처리를...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=PYH20171228095400013&did=1196m
46,2017.12.29.,"청와대 ""위안부 상처 치유하며 한일관계 발전 동시 모색""",연합뉴스TV,"청와대 ""위안부 상처 치유하며 한일관계 발전 동시 모색"" 청와대가 일본과 과거사 문제와 실질협력을 분리하겠다는 투트랙 입장을 다시 한 번 강조했습니다. 청와대는 오늘(29일) 공개한 '문재인 정부의 2017년 국정...",http://www.yonhapnewstv.co.kr/MYH20171229009000038/?did=1825m
47,2017.12.28.,"日 언론, 위안부TF 발표 신속보도…""한일관계 악화 우려""",TV조선언론사 선정,"특히 이번 발표로 한일관계가 크게 악화할 것으로 예상했습니다. 입니다. [리포트] 일본 언론들은 위안부... 파기한다면 한일관계 긴장을 피할 수 없을 것이라고 예측했습니다. 아사히신문 역시 ""TF가 위안부...",http://news.tvchosun.com/site/data/html_dir/2017/12/28/2017122890016.html
48,2017.12.28.,"한일위안부 이면 합의···대구시민모임, 합의 무효 촉구",경북일보,한일위안부 합의에서 이면합의가 있었음이 드러났다. 정신대 할머니와 함께하는 시민모임은 28일 대구... 윤관식기자 yks@kyongbuk.com [경북일보 = 김현목 기자] 한일위안부 합의에 이면 합의가 있었음이 드러나면서 관련...,http://www.kyongbuk.co.kr/?mod=news&act=articleView&idxno=1013160
49,2017.12.27.,'이면합의' 공개 파장…위안부합의·한일관계는 어디로(종합),연합뉴스언론사 선정,브리핑하는 오태규 위안부 TF 위원장 외교부 장관 직속 '한일 일본군위안부 피해자 문제 합의 검토... jjaeck9@yna.co.kr 재협상론 힘 실릴 가능성…정부 '피해자의견·한일관계 영향' 두루 고려키로 日외무상...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20171227108351014&did=1195m
50,2017.12.28.,"부산 평화의 소녀상 1주년…""한일 위안부합의 무효""",연합뉴스,한일위안부 합의 2주년과 일본영사관 앞 소녀상 설립 1주년을 맞은 28일 부산지역 시민단체가 12·28 한일위안부 합의 무효를 촉구했다. '부산 평화의 소녀상 끝까지 지킨다' 소녀상을 지키는 부산시민행동 회원들이...,http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20171228097400051&did=1195m
51,2017.12.29.,"""12.28 일본군 '위안부' 한일야합을 즉각 폐기하라""",아시아뉴스통신,"""12.28 일본군 '위안부' 한일야합을 즉각 폐기하라"" 29일 대전 평화의소녀상 앞에서 평화나비대전행동 회원들이 12.28 한일합의 원천무효를 외치며 '위안부' 한일 야합 폐기를 촉구하고 있다. /아시아뉴스통신=황기영...",http://www.anewsa.com/detail.php?number=1263245&thread=01r01
52,2017.12.28.,위안부 재협상이냐 투트랙이냐…기로에 선 한일관계,노컷뉴스언론사 선정,"日 ""한국 정부가 합의를 변경하려 한다면 한일관계가 관리 불가능하게 된다"" [CBS강경화 장관 (사진=이한형 기자)외교부 장관 직속 '한일 위안부 합의 검토 태스크포스(위안부TF)'가 12·28 한일 위안부 합의의 총체적...",http://www.nocutnews.co.kr/news/4898617
53,2017.12.27.,"정대협 ""한일합의 폐기, 평창 이후까지 기다릴 수 없다""",오마이뉴스언론사 선정,"시민단체들은 ""당장이라도 한일합의를 폐기해야 한다""라고 주장했다. 정대협을 비롯한 시민단체들은 27일... 이날 마이크를 잡은 윤미향 정대협 공동대표는 두 정부간 이면합의야 말로 한일합의를 폐기해야 하는 증거라고...",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002389472&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
54,2017.12.28.,"文대통령 ""한일 위안부 합의 중대한 흠결""…후속 조치 마련",가톨릭평화방송·평화신문,[앵커] 어제 한일 위안부 태스크포스 조사결과와 관련해 문재인 대통령이 입장을 밝혔습니다. 문 대통령은 2015년 한일 위안부 합의로는 위안부 문제가 해결될 수 없다고 말했습니다. 먼저 도재진 기자가 보도합니다. [기자]...,http://www.cpbc.co.kr/CMS/news/view_body.php?cid=706498&path=201712
55,2017.12.27.,"""한일합의 재협상해야, 다시 촛불 들 수 있다""",오마이뉴스언론사 선정,"한일합의 폐기와 화해치유재단 해산 요구 [오마이뉴스 글:신지수, 사진:이희훈, 편집:김시연] ▲ '한일 위안부 합의 무효' 촉구 2017년 마지막 수요집회 2017년 마지막으로 열리는 일본군위안부 문제 해결을 위한 제1315차...",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002389399&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
56,2017.12.28.,"대학생단체들 ""한일 위안부 합의 즉각 파기하라""",MBC,"한일 양국 정부가 위안부 문제에 합의한 지 2년이 된 오늘(28일) 대학생 단체들이 잇달아 기자회견을... 한 한일 위안부 합의는 당장 파기해야 한다""고 밝혔습니다. 또 ""과거사 문제의 올바른 해결 없이 한일...",http://imnews.imbc.com/news/2017/society/article/4484235_21439.html
57,2017.12.28.,"""한일 '위안부' 야합 폐기하라""",뉴시스,= 28일 서울 종로구 외교부 앞에서 평화와통일을여는사람들 회원들이 '한일 위안부 야합 폐기 촉구 기자회견'을 하고 있다. 이날 평화와통일을여는사람들은 기자회견문을 통해 한일 위안부 비밀 이면합의...,http://www.newsis.com/view/?id=NISI20171228_0013673319
58,2017.12.29.,부정적인 뉴스에 지친 학생이 연말을 맞아 한 일,허프포스트코리아,"2017년은 부정적인 뉴스로 가득했던 한 해였다. 세계 각지에서 테러 사건이 발생했고, 많은 스타들이 안타깝게 우리 곁을 떠나간 한 해이기도 했다. 이에 미국...",http://www.huffingtonpost.kr/2017/12/29/story_n_18912786.html?utm_id=naver
59,2017.12.27.,'한일 위안부합의'에서 TF 검토결과 발표까지…2년만에 기로에,연합뉴스언론사 선정,"오늘 위안부TF 검토 보고서 발표…협의 과정 등 평가 담길 듯 한일위안부 합의 검토 TF, ""위안부합의 피해자소통 상당히 부족”(PG) 일본군 위안부 피해자 문제와 관련된 지난 2015년 한일 양국 정부간 합의가 발표 2년...",http://app.yonhapnews.co.kr/YNA/Basic/SNS/r.aspx?c=AKR20171226156800014&did=1195m
60,2017.12.28.,"정부 ""피해자 중심 후속조치""...한일관계 냉각 국면",YTN,[앵커] 문재인 대통령이 지난 2015년 한일 위안부 합의에 대해 중대 흠결이 있다면서 후속 조치 마련을 지시한 만큼 한일 관계는 당분간 냉각 국면을 피하지 못하게 됐습니다. 합의 파기 선언을 포함해 모든 가능성을 열어...,http://www.ytn.co.kr/_ln/0101_201712282201594043
61,2017.12.27.,[앵커&리포트] 위안부 합의 어디로?…‘인권’ vs ‘한일관계’ 선택 기로,KBS언론사 선정,&lt;앵커 멘트&gt; 한일간 위안부문제 해결을 위한 첫 협의는 2014년 4월 국장급에서 시작됐습니다. 하지만 협상에... 그해 11월 한일 정상회담에서 양국 정상이 조기 타결에 합의하면서 마침내 12월 28일 위안부합의 발표가...,http://news.kbs.co.kr/news/view.do?ncd=3587764&ref=A
62,2017.12.28.,"與 투톱, 한일 위안부합의 재협상 두고 미묘한 '온도차'",뉴시스,28일 '2015년 한일 위안부 합의에 이면 합의가 있었다'는 정부 발표를 두고 미묘한 온도차를 보였다. 추... 정권 한일위안부 합의의 밀실합의가 있었고 무능과 굴욕의 전대미문 외교 참사에 분노와 충격 감출 수 없다. 또...,http://www.newsis.com/view/?id=NISX20171228_0000188853&cID=10301&pID=10300
63,2017.12.28.,"한일 위안부 졸속합의, 미국 영향력·외압도 작용",레디앙,오태규 한일 일본군위안부 피해자 문제 합의 검토 태스크포스(TF) 위원장은 박근혜 정부가 일본 정부와 한... 설득 ▲주한일본대사관 앞 소녀상 이전 노력 ▲제3국에 위안부 기림비 등 설치 지원 금지 ▲성노예 표현 금지...,http://www.redian.org/archive/117752
64,2017.12.28.,"통영거제시민모임, '한일 위안부 합의' 무효화·화해치유재단 해산 요구",뉴시스,“한국정부는 '2015한일 위안부 합의' 무효화를 선언하라”고 요구했다. 또한 생존 피해자들을 피멍들게 한... “한국정부는 '2015한일 위안부 합의' 무효화를 선언하라”고 요구했다. 이날 시민모임 송도자 대표를 비롯...,http://www.newsis.com/view/?id=NISX20171228_0000189263&cID=10812&pID=10800
65,2017.12.28.,한일 위안부 비밀 이면합의 책임자 처벌,뉴시스,= 28일 서울 종로구 외교부 앞에서 평화와통일을여는사람들 회원들이 '한일 위안부 야합 폐기 촉구 기자회견'을 하고 있다. 이날 평화와통일을여는사람들은 기자회견문을 통해 한일 위안부 비밀 이면합의...,http://www.newsis.com/view/?id=NISI20171228_0013673318
66,2017.12.28.,"日정부 ""한일위안부 재협상 없다""…文대통령 입장문 반박",노컷뉴스,[CBS 사진=청와대 제공 문재인 대통령이 한일 정부간 위안부 합의에 대한 후속조치를 지시한 것에 대해... 형태로 한일 관계에 큰 영향을 미칠 수 있을 것”이라고 말했다. 또 요미우리신문은 일본정부가 위안부문제를...,http://www.nocutnews.co.kr/news/4899125
