,date,title,source,contents,link
10,2010.12.28.,"박지성의 한일전골, 팬들이 뽑은 ‘올해의 골’ 선정",베스트일레븐,(베스트일레븐) 축구팬들이 뽑은 ‘2010년의 가장 멋진 골’로 박지성의 한일전 오른발 골이 선정됐다. 대한축구협회(KFA)는 지난 15일부터 26일까지 KFA공식홈페이지(www.kfa.or.kr)에서 진행된 ‘2010년 올해의...,http://www.ibest11.com/Country/news_01_view.asp?iBoard=5&iIDX=32817
11,2010.12.29.,"한일전 박지성 중거리포, 축구팬 선정 ‘올해의 골’",동아일보,[스포츠동아] 대표팀 주장 박지성(맨체스터 유나이티드·사진)이 5월 24일 한일전에서 터뜨린 선제 결승골이 축구팬들이 뽑은 2010년 올해의 골로 선정됐다. 28일 대한축구협회에 따르면 15일부터 26일까지 협회...,http://news.donga.com/3//20101229/33565073/1
12,2010.12.28.,"박희태 의장, 한일 강제 병탄 100년 세미나",연합뉴스,박희태 국회의장이 28일 오후 국회 의원회관에서 자유선진당 박선영의원 주최로 열린 `한일 강제 병탄 100년 활동 회고와 전망' 세미나에서 축사를 하고 있다. 2010.12.28 polpori@yna.co.kr,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0004840826
13,2010.12.28.,2010년 한일강제병탄 100년 활동 회고와 전망 토론회,뉴시스,= 28일 오후 국회 의원회관 소회의실에서 열린 '2010년 한일강제병탄 100년 활동 회고와 전망' 토론회에서 자유선진당 박선영 의원의 사회로 토론회가 진행되고 있다. park7691@newsis.com,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0003612498
14,2010.12.28.,"한일 불교건축, 철저히 비교분석했다",뉴시스,‘근대기 한일 불교 건축’에는 19세기 이래 한·일 불교계가 처한 상황이 담겨져 있다. 수도권 일대의 사찰에서 건립된 양국 불교건축의 특성 등도 기술됐다. 400매 이상의 도판 자료와 현존하지 않는 건축물에 대한...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=003&aid=0003612740
15,2010.12.28.,"[기고] 한일병합조약체결 100년, 성찰의 해",천지일보,"김명기 명지대학교 명예교수 일제의 침략조약인 '한일병합조약'이 체결된 지 100년이 지난 오늘, 아직도... '한일병합조약'의 무효원인은 다음과 같다. 첫째로, 동 조약은 조약의 체결권자(treaty-making power)인 국가대표...",http://www.newscj.com/news/articleView.html?idxno=64162
16,2010.12.27.,문화재청 사무관 근대기 한일불교건축 출간,파이낸셜뉴스,문화재청(청장 이건무)은 문화재청 근대문화재과 김성도 시설사무관이 ‘근대기 한일 불교 건축’이라는... 이 책에서는 이처럼 역사적으로 뿌리를 같이 했으나 상호 다른 사회 속에서 점차 다른 모습으로 성립된 한일...,http://www.fnnews.com/view?ra=Sent1301m_01A&corp=fnnews&arcid=00000922183525&cDateYear=2010&cDateMonth=12&cDateDay=27&
17,2010.12.27.,"""美스포츠센터 골치네""…수십억 날린 한일건설",머니투데이,[투자자 안모씨 지분축소·불법건축 등 소송..계약 위반 시비도] 중견건설사인 한일건설이 미국에서... 27일 건설업계에 따르면 한일건설은 지난 1997년 LA한인타운에 부지를 매입해 3년여기간의 개발끝에 2001년...,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2010122317403578345&outlink=1
18,2010.12.24.,"한일카페트, '이월상품 마감 특별전' 개최",노컷뉴스,"[라이프단신] [ ▶41년 전통의 명품 카펫 전문업체 '한일카페트(대표 김정섭, hanilcarpet.co.kr)'가 1월 한 달 간 '이월상품 마감 특별전'을 개최한다. 논현동 소재 한일카페트 월드센터 전시장과 온라인 쇼핑몰...",http://www.cbs.co.kr/nocut/Show.asp?IDX=1671103
19,2010.12.24.,"[제주] ""너무 불리해""…한일어업협정 개선 요구",SBS,"&lt;앵커&gt; 불리한 한일 어업협정 때문에 제주지역 어민들만 피해를 본 것으로 확인됐습니다. 제주자치도는... 한일어업협정 때문입니다. 한일 양국은 총 어획 할당량 방식에서 어종별 할당제로 바꿔, 조업 조건을 매년 정하고...",http://news.sbs.co.kr/section_news/news_read.jsp?news_id=N1000837716
20,2010.12.21.,"한일단조 ""원전부품 샘플 선적 완료""",뉴스토마토,한일단조(024740)는 인도 MTAR 테크놀로지에 원자력 발전용 피팅부품 선적을 완료했다고 21일 밝혔다. 이번 선적은 지난 6월 MTAR사와 맺은 원전부품 샘플공급 계약에 따른 것. 샘플은 한일단조의 최신 단조시스템인 래디얼...,http://news.etomato.com/pagelog/popup_log.asp?newsseq=128680
21,2010.12.23.,"이기수 고려대총장, 한일법학회장에 선출",독서신문,"이기수 고려대 총장이 최근 열린 한일법학회 이사회에서제 4대 한일법학회 회장으로 선출돼, 2011년부터 2년간의 임기를 수행한다. 한일법학회는 한국과 일본 간 법학교류 및 학술증진을 위해1979년 출범한 학회로, 한...",http://www2.readersnews.com/sub_read.html?uid=24529§ion=sc1
22,2010.12.25.,‘된장야구’냐 ‘스시야구’냐…2011시즌 한일 충돌,스포츠경향,"‘된장 야구’냐, ‘스시 야구’냐. 야구팬은 어느 쪽으로 시선을 돌릴까. 피할 수 없는 대결 구도가 형성돼가고 있다. 국내프로야구가 매년 흥행에 가속도를 붙이는 가운데 박찬호와 이승엽이 일본프로야구 오릭스...",http://sports.khan.co.kr/news/sk_index.html?cat=view&art_id=201012250730016&sec_id=510201&pt=nv
23,2010.12.23.,"한일카페트, ‘이월상품 마감 특별전’",뉴시스,"= 카펫 전문업체 ‘한일카페트’가 내년 1월 한달 간 ‘이월상품 마감 특별전’을 열고 카펫을 최고 50% 할인 판매한다. 서울 논현동 한일카페트 월드센터 전시장, 온라인 쇼핑몰(thecarpet.co.kr), 백화점...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0003604452
24,2010.12.22.,"""MB가 3년간 한 일? 촛불지우기, 종편, 4대강파괴""",뷰스앤뉴스,"동안 한 일은 ‘촛불 지우기’, ‘종편 나누어 주기’, 그리고 ‘4대강 파괴’가 전부""라고 힐난했다. 이상돈... 다시 말해서, 3년 동안 한 일은 ‘촛불 지우기’, ‘종편 나누어 주기’, 그리고 ‘4대강 파괴’가 전부다....",http://www.viewsnnews.com/article/view.jsp?seq=70412
25,2010.12.23.,"제주 어선업, 한일 EEZ 조업조건 개선 요구",노컷뉴스,[제주CBS 2011년도 한일 배타적경제수역(EEZ) 입어어선 협상을 앞두고 도내 어업인들이 갈치 연승어선... 농림수산식품부 주관으로 도내 수협관계자와 어선주협의회장 등이 참석한 가운데 2011년 한일 EEZ 조업개선...,http://www.cbs.co.kr/nocut/Show.asp?IDX=1670027
26,2010.12.23.,"한일건설, 지케이해상도로 주식 455.8만주 처분",아시아경제,"[ 한일건설은 23일 투자자금 회수를 위해 지케이해상도로 주식 455만8000주를 처분키로 했다고 공시했다. 회사 측은 ""이번 처분 결정은 주식의 양도에 대한 주무관청 및 지케이해상도로의 대주단 승인 등을 조건으로...",http://www.asiae.co.kr/news/view.htm?idxno=2010122317432890454
27,2010.12.19.,한일여성의원연맹 내년초 출범,연합뉴스,"한일 양국의 여성 국회의원들이 참여하는 한일여성의원연맹이 내년초 발족한다. 한나라당 나경원 최고위원은 19일 연합뉴스와의 통화에서 ""내년 1∼2월 우리 국회 의사당에서 한일 여성의원연맹이 출범식을 갖고 정식...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0004825860
28,2010.12.20.,"한일합작드라마 <피그말리온의 사랑>, 대통령상 수상",맥스무비,김준이 출연한 한일합작드라마로 ‘2010 대한민국 콘텐츠 어워드’ 대통령상을 수상했다. 일본에서 방송한 한일합작드라마 &lt;피그말리온의 사랑-너의 기억을 나에게 주세요&gt;는 20일 ‘2010 대한민국 콘텐츠 어워드’...,http://www.maxmovie.com/movie_info/ent_news_view.asp?mi_id=MI0091127368
29,2010.12.21.,한일합작 드라마 '피그말리온의 사랑' 디지털콘텐츠 대상 수상,아시아경제,"남규리가 OST에 참여해 화제가 된 한일합작 드라마 ‘피그말리온의 사랑- 너의 기억을 나에게 주세요’가... 사랑’이 한일 양국의 문화 교류에 가교 역할을 할 수 있길 바란다""고 전했다. 한편 일본 BeeTV에서 방영한...",http://www.asiae.co.kr/news/view.htm?idxno=2010122108054358508
30,2010.12.23.,겨울 라운드 가능한 벳푸여행과 한일 교류 친선대회,동아일보,"이런 장점을 살려 벳부시는 아마추어 한일골프교류대회를 2005년부터 매년 개최하고 있다. 벳부시와 오이타 합동신문사가 주최하고, 한국의 TNC 여행사가 주관이 되어 10월 28일부터 31일까지 개최된 ‘2010 한일교류...",http://news.donga.com/3//20101223/33468790/1
31,2010.12.22.,한일 경제협력의 패러다임 전환 필요,정책브리핑,한일 경제협력의 패러다임 전환 필요 - ‘한일 경제협력의 현재와 미래’ 연구결과 발표회 개최 - - 한국 수출의 대일의존도 급감에 맞춘 새 협력모델 구축 시급 - □ 주일한국대사관과 지식경제부는 12월 21일(화) 14:00 도쿄...,http://korea.kr/newsWeb/pages/brief/partNews2/view.do?dataId=155709057&call_from=extlink&call_from=extlink
32,2010.12.22.,"이기수 高大 총장, '한일법학회' 신임회장 선출",뉴시스,= 고려대학교 이기수 총장이 제4대 한일법학회 회장으로 선출됐다. 22일 고려대에 따르면 이 총장은 최근 열린 한일법학회 이사회에서 신임 회장으로 뽑혔다. 이에 따라 이 회장은 내년부터 2년간의 회장직 임기를...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0003602729
33,2010.12.01.,"한일단조, 올해 영업익 60억 전망",뉴스토마토,"한일단조(024740)가 올해 영업이익 60억원, 당기순잉익 40억원을 기록할 것으로 전망된다고 1일 공시했다. 한일단조는 올해 매출액 881억원, 영업이익 60억원, 당기순이익 40억원을 기록할 것으로 내다봤다. 전년대비로...",http://news.etomato.com/pagelog/popup_log.asp?newsseq=125097
34,2010.11.26.,"한일, 희토류 자원확보 공조키로",내일신문,"[내일신문] 우리나라와 일본이 희토류 확보를 위해 국내 및 제3국 광산 개발 분야에서 긴밀히 공조하기로 했다. 일본을 방문 중인 박영준 지식경제부 2차관은 26일 호소노 데츠히로 일본 자원에너지청장을 만나 ""한국 정부...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=086&aid=0002027506
35,2010.12.22.,"한일터널연구회, 부산서 국제세미나 열어",세계일보,[세계일보] 한일 해저터널의 진행 상황을 점검하고 국내 관심을 높이기 위한 한일해저터널연구회의 국제세미나가 부산에서 개최됐다. 22일 사단법인 한일해저터널연구회에 따르면 지난 21일 오후 부산 동구...,http://www.segye.com/Articles/NEWS/WHOLECOUNTRY/Article.asp?aid=20101222001492&subctg1=01&subctg2=
36,2010.12.22.,한일 무역지형도 변화가 시작됐다,동아일보,21일 도쿄에서 지식경제부와 주일 한국대사관 주최로 열린 ‘한일 경제협력의 현재와 미래’ 연구결과... 하지만 이 같은 전통적인 한일 교역 형태에 변화가 오기 시작한 것이다. 연구발표 책임자인 요코하마(橫濱)...,http://news.donga.com/3/all/20101221/33432031/1
37,2010.11.29.,한일의원연맹 ‘연평도 포격’ 규탄,한겨레,"[한겨레] 도쿄서 3년만에 합동총회 한일의원연맹이 29일 일본 도쿄에서 양국 의원 합동총회를 열고, 북한의 연평도 포격을 “유엔 헌장과 한반도 정전협정을 위반한 명백한 무력도발”이라고 규탄하는 내용의...",http://www.hani.co.kr/arti/international/japan/451257.html
38,2010.11.30.,"李대통령, 모리 전 한일의원 연맹 회장 서훈",뉴시스,"= 이명박 대통령은 30일 모리 요시로 전 한일의원연맹 회장을 서훈했다. 이 대통령은 이날 청와대에서 모리... 이 대통령은 ""모리 전 총리가 한일의원연맹 회장을 역임하시면서 한일 양국간 친선과 교류 증진에 크게...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0003564739
39,2010.12.19.,"<한일교류 500만> 日 ""수년 안에 800만 넘기자""",연합뉴스,--한일 교류 500만 명을 넘어선 의미는. ▲일본은 한해 일본을 찾는 외국인을 3천만 명까지 늘린다는 목표를 세워놓았다. 이를 달성하기 위해 중요한 건 한국이나 중국처럼 동아시아 국가에서 오는 관광객이다. 특히...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0004825905
40,2010.12.22.,[유가증권시장 공시] 한국타이어 / 금호산업 / 한일건설 등,매일경제,◇한일건설＝자본 감소에 따라 신주인수권 행사가액을 주당 9940원에서 2만874원으로 조정. ◇유니켐＝임시주주총회에서 김재근 상근감사를 해임하고 후임자로 오훈 씨를 선임. ◇CJ제일제당＝브라질 원당업체...,http://news.mk.co.kr/news_forward.php?no=712312&year=2010
41,2010.11.29.,"[특징주]한일화학, 자산재평가 소식에 강세",머니투데이,"한일화학이 자산재평가 호재에 힘입어 강세를 보이고 있다. 한일화학은 29일 오전 11시37분 현재 전날보다 350원, 4.4% 상승한 8310원을 기록중이다. 한일화학은 이날 52억원 규모의 자산재평가를 결정했다고 공시했다....",http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2010112911412597236&outlink=1
42,2010.11.24.,"박지성 ""한일전에 나서는 심정이다""",충청일보,"박지성은 ""레인저스와 경기는 마치 한일전과 같다. 다른 일반 리그 경기나 챔피언스리그 경기와는 차원이 다르다. 한국팬들은 한일전에서 지면 바다에 뛰어들라고 한다. 그것은 자연스런 감정""라며 경기를 앞두고 비장한...",http://www.ccdailynews.com/section/?knum=185227
43,2010.11.28.,"한일의원, `北 도발' 공동대응 모색",연합뉴스,한일.일한의원 총회 29일 日중의원서 열려 `對北성명서' 채택..3년만에 의원외교 재개  한일.일한의원연맹 의원들이 29일 일본 중의원 회관에서 제34차 합동총회를 열어 북한의 연평도 포격에 대한 한일 양국간 협력....,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0004791449
44,2010.12.20.,위닝 일레븐 2011 챔피언쉽에서 벌어진 한일전의 결과는?,동아일보,"한편, 이날 현장에서는 특별 이벤트로 한일 친선전이 펼쳐졌다. 이날 대회의 우승자인 진광식 선수와 일본 온라인 토너먼트 우승자인 오야마 마코토 선수는 관람객들의 탄성이 오가는 치열한 접전을 펼쳤다. 일본...",http://www.gamedonga.co.kr/gamenews/gamenewsview.asp?sendgamenews=43337
45,2010.11.27.,"日 의회, 한일도서협정 처리 무산 전망",MBC,"[뉴스투데이] 일본 국회가 조선왕실 의궤 등 도서 1천205 책을 한국에 반환하기로 한 '한일도서협정'의 조기처리를 유보할 전망입니다. 마이니치신문은 ""여야의 대립으로 현재 열리고 있는 임시국회에서 한일도서협정의...",http://imnews.imbc.com/replay/2010/nwtoday/article/2747215_13098.html
46,2010.12.01.,"몬스터헌터 포터블 3rd, ""한일 동시 발매""",베타뉴스,캡콤엔터테인먼트코리아는 PSP용 '몬스터헌터 포터블 3rd'가 1일 한일 동시에 정식으로 발매된다고 밝혔다. '몬스터헌터 포터블 3rd'는 기존의 '몬스터헌터' 시리즈의 세계관과 게임성을 계승하면서도 새롭게...,http://www.betanews.net/article/520997
47,2010.12.20.,축구게임 한일전 한국 대표 승리,전자신문,축구게임 한일전에서 한국 대표가 승리했다. 소니컴퓨터엔터테인먼트코리아(대표 카와우치 시로)는 최근... 위해 한일 양국에서 마련한 행사다. 한국 대회는 500여명이 참가한 가운데 예선을 거친 32명이 본선에 진출...,http://www.etnews.co.kr/news/detail.html?id=201012200191
48,2010.11.23.,[포토엔]마츠시마 나나코-송승헌 ‘한일 최고 배우의 만남!’,뉴스엔,"거두며, 한일 합작프로젝트 중 최고의 오프닝 성적을 거둬 센세이셔널한 화제를 불러일으켰다. 이에 한국... 한일 최고의 배우 송승헌과 마츠시마 나나코의 글로벌 프로젝트 '고스트: 보이지 않는 사랑'은 오는 11월 25일...",http://www.newsen.com/news_view.php?uid=201011231817031003
49,2010.12.01.,"한일정치인, 친선축구대회 추진 논란",경향신문,"8회 한일국회의원 친선 축구대회를 치른다. 이 대회에는 한국 30여 명, 일본 20여 명 등 총 50여 명의 선수(의원)들이 출전한다. 국회의원 축구 한일전은 1998년부터 2006년까지 총 7회가 진행됐으며 이후 양국간의 독도 문제...",http://www.khan.co.kr/kh_news/art_view.html?artid=201012011650231&code=910402
50,2010.11.26.,"""日임시국회 한일도서협정 처리 무산 전망""",연합뉴스,"일본 국회가 조선왕실의궤 등 도서 1천205책을 한국에 반환하기로 한 '한일도서협정'의 조기처리를 유보할 전망이다. 마이니치신문은 26일, 여야의 대립으로 현재 열리고 있는 임시국회에서 한일도서협정의 비준이...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=001&aid=0004789555
51,2010.12.21.,"대전 U-15팀 유정태, 한일교류전 U-13 대표팀 발탁",스포탈코리아,"[= 대전 시티즌 U-15 유소년클럽의 유정태(14, 유성중)가 한일 유소년 교류전 U-13 국가대표로 선발됐다. 한국... 대표팀은 작년 12월 전국에서 160명의 우수 유소년을 소집해 수차례 선수선별을 거쳐 한일 교류전에 나설...",http://www.sportalkorea.com/news/view.php?gisa_uniq=2010122111045743§ion_code=10&key=&field=
52,2010.12.19.,"<한일교류 500만> 韓 ""일본서 매년 500만은 와야""",연합뉴스,"독일 출생으로 우리나라 최초의 귀화 한국인 공기업 사장인 이 사장은 ""한일 간 왕래객 500만 명에... --한일 교류 500만 명을 넘어선 의미는. ▲두 나라 사이의 역사, 정치적인 특수성 속에서도 교류 관광객인 500만 명을...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0004825904
53,2010.12.21.,"지경부, '한일 경제협력의 현재와 미래' 연구결과 발표회",아주경제,지식경제부는 주일한국대사관과 21일 도쿄 요츠야에서 ‘한일 경제협력의 현재와 미래’ 연구결과 발표회를 갖고 양국간 경제협력 활성화방안에 대해 발표했다. 이날 발표회에는 권철현 주일대사와 한일산업...,http://www.ajnews.co.kr/common/redirect.jsp?newsId=20101221000437
54,2010.11.29.,한일 의원 대북 비난 공동성명,YTN,[리포트] 3년만에 열린 한일 의원연맹과 일한 의원연맹간의 합동총회는 그 어느 때보다도 진지한 분위기에서 열렸습니다. 간 나오토 총리는 인사말을 통해 총회에 참석한 일본 야당의원들을 상대로 문화재 반환 등 한일간...,http://www.ytn.co.kr/_ln/0104_201011292244176390
55,2010.11.23.,"[매드머니스페셜] 내일시장 공략 종목 - 탑엔지니어링, LG디스플레이, 한일이...",SBS(text),"(매수가: 40,000원 목표가: 48,000원 손절가: 37,000원) 한일이화(007860) 벨류에이션상 저평가되어 있고, 향후 미래성장성을 지닌 자동차 부품 종목이다. 한미FTA로 인한 수혜를 떠나서라도 기아차라는...",http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000095784
56,2010.12.21.,<연평도 사격훈련 이후>“훈련 잘 한일… 北 도발 징후 없어 다행”,문화일보,“평소 신경쓰지 않고 내버려둔 예비군복과 군화에 눈길이 갔어요.” 직장인 유모(29)씨는 21일 오전 “앞으로 북한이 추가적으로 기습도발을 해올까 봐 걱정이 앞선다”며 이같이 말했다. 우리 군의 연평도 사격훈련이...,http://www.munhwa.com/news/view.html?no=20101221010305271630020
57,2010.12.19.,<한일교류 500만> 올해 500만명 현해탄 건넜다,연합뉴스,국교정상화 후 45년 만에 500배로..'가깝고도 가까운 나라' 한류콘텐츠 관심 日 여성층 방한 증가 (도쿄·서울=연합뉴스) 이충원 특파원·홍지인 기자 = 한국과 일본을 찾은 두 나라 국민이 연간 기준으로 500만 명을...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0004825890
58,2010.11.14.,"한일 양국, 왕조의궤 등 반환 협정 체결",뷰스앤뉴스,"MB ""한일간 문화협력교류의 새로운 출발점 되길 기대"" 한일 양국이 14일 일제가 강탈해간 조선왕실의궤를 비롯한 문화재급 도서 1천205권의 반환에 정식 합의했다. 김성환 외교통상 장관과 마에하라 세이지(前原誠司)...",http://www.viewsnnews.com/article/view.jsp?seq=69130
59,2010.11.28.,특허청 30일 서울서 '직무발명 한일 국제포럼',연합뉴스,"특허청(청장 이수원)은 30일 오후 2시 서울 한국과학기술회관에서 중소, 벤처기업 등을 대상으로 '직무발명 한-일 국제포럼'을 연다고 28일 밝혔다. '기업의 직무발명제도 활성화와 자발적인 보상문화 확산'을 주제로...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0004791889
60,2010.12.20.,한일 과학기술 컨트롤타워 만난다,전자신문,한국과 일본의 국가 과학기술컨트롤타워가 만난다. 19일 국가과학기술위원회(이하 국과위)에 따르면 오는 21일 일본 도쿄에서 한·일 양국의 과학기술정책 총괄조정기구 간 민간 협의체인 한·일 과학기술협력협의회 제3차...,http://www.etnews.co.kr/news/detail.html?id=201012190021
61,2010.11.08.,한일 문화재 반환 합의...조선왕실의궤 등 천여점,BBS NEWS,한일 양국이 일본에 건너간 우리 문화재 천여점 반환에 합의한 것으로 알려졌습니다. 간 나오토 일본총리가 지난 8월한일 강제병합 100년 담화를 통해문화재 반환의사를 밝힌 지 석달만입니다. 간 총리는 담화에서일본...,http://www.bbsi.co.kr/news/news_view.asp?nIdx=480338
62,2010.11.11.,"바비킴, 장혁과 함께 2010 한일문화대상 수상",건설경제신문,가수 바비킴이 배우 장혁과 함께 2010 한일문화대상을 수상한다. 바비킴은 오는 12일 저녁 5시 서울마포가든호텔 2층 무궁화홀에서 열리는 제 17주년 한일문화교류의 밤 &amp; 2010한일문화대상 시상식에서 배우 장혁과 함께...,http://www.cnews.co.kr/uhtml/read.jsp?idxno=201011111335576340043
63,2010.12.19.,<연합시론> 年500만 넘어선 한일교류 더 늘리려면,연합뉴스,한일강제병합 100주년을 맞은 올해 두 나라의 상호 방문객 수가 500만명을 돌파하면서 사상 최대 기록을... 동북아역사재단의 최근 `한ㆍ중ㆍ일 역사인식 여론조사' 결과는 한일 관계에 대한 두 나라 국민의 인식이...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0004826408
64,2010.11.12.,[AM7] ‘솔의 대부’ 바비킴 한일문화대상 수상,문화일보,싱어송라이터 바비킴(본명 김도균·37)이 ‘2010 한일문화대상’을 수상한다. 11일 소속사 오스카엔터테인먼트에 따르면 바비킴은 12일 마포구 서울가든호텔에서 열리는 ‘제17주년 한·일 문화교류의 밤&amp;2010 한...,http://www.munhwa.com/news/view.html?no=20101112MW084843771761
65,2010.11.23.,도로공사 1순위로 한일전산여고 표승주 지명,동아일보,"한일전산여고 표승주(18)가 전체 1라운드 1순위로 한국도로공사의 지명을 받는 영광을 안았다. 신생팀 IBK는 서울중앙여고와 남성여고, 진주선명여고 등 3개 학교에서 10명의 선수를 우선 지명했다. 총 21명의...",http://news.donga.com/3//20101123/32812748/1
66,2010.11.14.,"한일정부, 日수탈 도서 1천205권 반환 합의(종합)",연합뉴스,"2010.11.14 swimer@yna.co.kr 이 대통령은 이날 간 총리와의 정상회담에서 ""이번 도서 반환이 한일관계에 획기적... 두 정상은 또 사실상 중단됐던 한일 '셔틀외교'가 지속적으로 이뤄져야 한다는데 합의했다. 간 총리는 이...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0004763088
