,date,title,source,contents,link
10,2018.12.30.,[한일유소년] 집중력의 중요성을 깨달은 서울연가초,점프볼,"초반부터 집중력을 최대한 끌어올렸다. 그들은 똑같은 실수를 되풀이하지 않았다. 서울연가초는 29일 인천 제몰포고등학교 체육관에서 열린 일본 고자카 유소년클럽팀 초청 제 7회 한국,일본 유소년클럽...",http://sports.news.naver.com/basketball/news/read.nhn?oid=065&aid=0000172640
11,2018.12.30.,한일 '레이더 갈등' 장기화되나…日 정치적 활용 꼼수 의심,뉴스1언론사 선정,한일 군사당국이 27일 '레이더 갈등' 오해를 풀자며 실무급 화상회의를 연지 하루 만인 28일 일본이 증거가... 30일 외신 등에 따르면 일본 방위성은 한국 정부의 반발과 한일관계의 위축을 우려해 해상초계기 P-1이 찍은...,http://news1.kr/articles/?3512645
12,2018.12.31.,"[영상] 설훈, ""아베, 정치 이익위해 '한일 관계 악용'…국제 사회 심판 받을 ...",시사포커스,??31일 열린 더불어민주당 최고위원 회의에서 설훈 최고위원이 발언하고 있다.,http://www.sisafocus.co.kr/news/articleView.html?idxno=199491
13,2018.12.31.,"""日 초계기, 광개토대왕함에 저공 위협비행""…한일 갈등 악화",TV조선,"아베 정부가 '초계기 영상'을 공개하면서 한일 갈등이 악화되고 있습니다. 이 영상을 보면 초계기 위협 비행이 드러나는데, 가미카제식 위협 비행이라는 분석도 나왔습니다. 송지욱 기자입니다. [리포트] 일본 방위성이...",http://news.tvchosun.com/site/data/html_dir/2018/12/31/2018123190038.html
14,2018.12.31.,"이윤지, ""숏컷 올해 가장 잘 한 일"" 비하인드 화보 컷 공개",지피코리아,배우 이윤지의 화보 비하인드 컷이 화제다. 이윤지는 드라마 '제 3의 매력'에서 코믹과 반전의 감정 연기를 뿜어내며 주란 역을 완벽히 소화해 대호평을 받았다. 극 중 갑작스러운 암 선고에 혼란스러워하는 헤어샵 원장...,http://www.gpkorea.com/news/articleView.html?idxno=46898
15,2018.12.30.,“한일 위안부 합의 폐기하고 위안부 국립연구소 설립하라”,경남신문,‘한일위안부합의 3주년’을 맞아 일본군 위안부 정의실현 경남연대가 위안부 피해자의 권리 보장과 문제... 28일 경남연대는 성명서를 통해 “굴욕과 참담함을 안겨줬던 2015년 한일 위안부 합의가 있은 지 3년의 시간이...,http://www.knnews.co.kr/news/articleView.php?idxno=1272414
16,2018.12.30.,[사설] 한일 '레이더 공방' 감정싸움 안 된다,충남일보,한일 국방 당국이 27일 실무급 화상회의를 갖고 갈등 해결에 나선 이튿날 일본 정부가 갈등을 추가하는... 한일 외교 관계는 지난 10월 대법원이 일본 기업에 징용 배상책임을 묻는 판결을 내리면서 악화했다. 11월 위안부...,http://www.chungnamilbo.com/news/articleView.html?idxno=478813
17,2018.12.29.,[김수한의 리썰웨펀]한일 레이더 공방으로 日이 노리는 것,헤럴드경제언론사 선정,"논란이 한일 간 분쟁으로 확대될 경우, 아베 정권이 그려놓은 ‘큰 그림’에 우리가 걸려드는 꼴이 될 수밖에 없다. 일본이 이 문제를 매듭지을 의지가 없어보이기 때문에 한일 간 논리 싸움은 끝없는 의혹 제기만...",http://news.heraldcorp.com/view.php?ud=20181229000013
18,2018.12.30.,'한일합의 폐기',뉴시스,소녀상대학생지킴이 회원들이 30일 오후 서울 북인사마당에서 일본군 성노예제 문제해결을 위한 전세계인 1억인 서명운동 홍보캠페인 및 플래시몹을 하고 있다. 2018.12.30.,http://www.newsis.com/view/?id=NISI20181230_0014766110
19,2018.12.31.,[이경 상근부대변인 논평] 의도적으로 ‘한일 레이더 갈등’을 부추기는 아베...,더불어민주당,의도적으로 ‘한일 레이더 갈등’을 부추기는 아베 정권에 한 마디도 못하는 자유한국당은 어느 나라... 이럴 때 대한민국의 국회가 한 목소리로 ‘한일관계를 의도적으로 악화시켜 국내 정치 입지 회복에 활용하려는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=123&oid=305&aid=0000024015
20,2018.12.29.,"한일, 레이더 공방 격화…일본 속셈은?",채널A언론사 선정,한일 군 당국간 레이더 공방의 핵심은 뭡니까? 우리 해군 광개토대왕함이 인근을 지나던 일본 초계기를 향해... 우선 한일간 얽혀있는 외교 이슈 탓입니다. 우리 정부가 최근 화해 치유재단 해산을 결정했습니다. 또 법원은...,http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000128077
21,2018.12.31.,한일 방위협상 첫 시험에 실책,뉴스렙,배타적경제수역(EEZ)서?한일?해군이?첩보전을?넘어?군사력의?공개?시험이?시작됐다. 레이더를?쏘지?않았다는?... 외교갈등을?키우다가?사건이?터지자?'한일?우방국'을?강조하는?한국은?역으로?북한?선박이나?북한발?의심?...,http://www.newsrep.co.kr/news/articleView.html?idxno=61575
22,2018.12.31.,한일 경쟁 전환에 전략결함 노출,뉴스렙,"한일?관계가?전략적?경쟁관계로의?전환이?기정사실화되면서?정책과?전략의?엇박자가?계속?도마에?오르고?... 이번?동해상?한일?해군력의?충돌은?남중국해?미중?군사충돌을?모형으로?전개되면서,?일본의?전략적?복원에?...",http://www.newsrep.co.kr/news/articleView.html?idxno=61574
23,2018.12.30.,"日 해상자위대, 韓 구조작업 알면서 저공비행…한일 외교전 길어지나",뉴스핌,"‘해상 초계기 레이더 논란’과 관련, 한일 외교전이 장기화될 조짐이다. ‘한국 해군 레이더가 일본... 이 같은 논란이 한일 외교전으로 비화될 조짐이 보이자 한일 외교부국방부 당국자들은 최근 실무회담화상회의를...",http://www.newspim.com/news/view/20181230000127
24,2018.12.31.,"[사설] ‘레이더’ 갈등 부추기는 아베, 한일관계 복원 의지 있나",한국일보,한일 중간수역인 동해 대화퇴 어장에서 20일 북한 어선을 구조 중이던 광개토대왕함에 P-1 초계기가 근접... 무엇보다 유감스러운 것은 한일 양국이 적대 관계도 아니고 실제 위협도 없었던 상황에서발생한 우발적 신경전을...,http://www.hankookilbo.com/news/npath/201812301424018085?did=NA
25,2018.12.30.,"[한일유소년] 일본 고자카 유소년클럽팀과 인천안산초, 내용은 같았으나 결과...",점프볼,"지난해에 이어 다시 한 번 대결을 펼친 양팀. 내용은 똑같았으나 결과는 달랐다. 일본 고자카 유소년클럽팀은 29일 인천 제몰포고등학교 체육관에서 열린 일본 고자카 유소년클럽팀 초청 제 7회 한국,일본 유소년클럽...",http://sports.news.naver.com/basketball/news/read.nhn?oid=065&aid=0000172638
26,2018.12.31.,"[사설] 아베, 한일 초계기 논란을 국내 정치에 이용해선 안돼",매일경제,"북한 선박 구조 과정에서 발생한 우리 함정의 레이더 가동을 놓고 한일 간 마찰이 계속되는 가운데 일본... 지금 한일 관계는 화해치유재단 해산, 강제징용 배상 판결 등으로 악화 일로를 걷고 있다. 이런 상황에서 외교...",http://news.mk.co.kr/newsRead.php?year=2018&no=812208
27,2018.12.28.,"日초계기 영상공개, 한일 '레이더 갈등'에 기름",뉴시스언론사 선정,"촉발된 한일간 '레이더 갈등'이 다시금 고조되고 있다. 일본이 일방적으로 관련 영상을 공개하며 기름을... 최현수 국방부 대변인은 ""한일 간 실무화상회의를 연 지 하루 만에 일본 측이 영상을 공개한 데 대해 깊은 우려와...",http://www.newsis.com/view/?id=NISX20181228_0000515920&cID=10304&pID=10300
28,2018.12.29.,국방부 “日 일방적 주장 동영상 공개… 한일관계 크게 훼손”,동아일보언론사 선정,한일 ‘레이더 갈등’ 격화 13분 분량… 기장-승무원 대화 담겨 거리-고도 등 쟁점은 ‘자막’으로 넣어... 정면대응으로 한일 갈등의 골이 더 깊어지고 있다. 한일 위안부 합의 재검토와 대법원의 강제징용 피해자 배상...,http://news.donga.com/3/all/20181229/93484049/1
29,2018.12.29.,[한일유소년] 기본기의 중요성을 보여준 일본 고자카 유소년클럽팀,점프볼,"튼튼한 기본기가 그들에게 갑옷을 입혀주었다. 일본 고자카 유소년클럽팀은 28일 분당 YMCA 체육관에서 열린 일본 고자카 유소년클럽팀 초청 제 7회 한국,일본 유소년클럽 친선농구대회에서 25점을 합작한 코바야시 쇼타...",http://sports.news.naver.com/basketball/news/read.nhn?oid=065&aid=0000172516
30,2018.12.31.,[김대영의 무기 인사이드] 한일 레이더 갈등 중심에선 P-1 해상초계기,서울신문,"지난 20일 발생한 한일간의 레이더 갈등이, 28일 일본 방위성이 전격적으로 초계기가 촬영한 당시 영상을 공개하면서 외교전으로 비화되고 있다. 레이더 갈등을 만들어낸 주범은 일본 해상자위대의 P-1...",http://nownews.seoul.co.kr/news/newsView.php?id=20181231601001&wlog_tag3=naver
31,2018.12.29.,"[노컷V] 日 방위성 ‘초계기 영상공개’, 한일 레이더 진실공방...쳐다봤나 째...",노컷뉴스언론사 선정,우리 해군 구축함 광개토대왕함이 일본 초계기에 사격통제 레이더를 조준했다는 사실을 입증하기 위해 일본 측이 관련 증거라며 영상을 공개했다. 이번 논란은 지난 20일 우리 해군 광개토대왕함이 북한 조난 선박을...,http://www.nocutnews.co.kr/news/5082612
32,2018.12.29.,변죽만 울리는 한일 레이더 방사 논란,한국일보,日 초계기 영상 공개했지만 레이더 조준 당했다는 핵심 주장 증명 못해 되레 초계기 저공비행 드러나 우리 해군이 동해 상에서 일본 해상 초계기(P-1)를 향해 사격통제레이더(화기관제레이더)를 조준했는지 여부를 둔...,http://www.hankookilbo.com/news/npath/201812290987091694?did=NA
33,2018.12.30.,[한일 위안부 합의 3년] 생존자는 이제 25명 … 올해도 그 '눈물' 닦지 못했다,천지일보,"한일 위안부 합의 3년을 맞는 올해, 정부는 드디어 일본군 위안부 화해 치유재단을 해산하는 법적 절차에... 한일 양국은 위안부합의를 통해 크게 세가지 핵심 사항에 합의했다. 내용은 ▲일본 정부 예산으로 피해자들의...",http://www.newscj.com/news/articleView.html?idxno=587024
34,2018.12.30.,"""프리미어12 분석 위해 직접 韓 방문"" 대조 보이는 한일야구",마이데일리,프리미어 12 초대 우승 국가인 한국은 내년에 열리는 2회 대회에서는 어떤 결과를 받아들일까. 무엇보다 2회 대회는 2020년 도쿄 올림픽 출전권이 걸려있다는 점에서 사활을 걸어야 하는 대회로 꼽힌다. 일본은 벌써부터...,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=201812300639248336&ext=na
35,2018.12.31.,"한일 대학생, EU 대사 초청 세미나",국제신문,"이 행사는 부산대와 일본 고베대가 매년 함께하는 행사로, 격년으로 한일 양국을 오가며 개최하고... 연구 결과를 발표하는 등 한일 대학생들이 상호 교류하고 EU에 대한 이해의 폭을 넓히는 시간을 가졌다.",http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=2100&key=20181231.22022013004
36,2018.12.30.,한일 레이더 갈등에 일본 '초계기 영상' 공개…레이더에 목매는 아베 왜?,MBN,최영일 / 시사평론가 현경병 / 전 국회의원 현근택 / 더불어민주당 부대변인 이경환 / 자유한국당 전 부대변인 ▶MBN의 밀착취재!,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=3722861
37,2018.12.29.,"3년 흐른 '한일 위안부 합의'…시민단체 ""정부, 해결나서야""",연합뉴스TV,"3년 흐른 '한일 위안부 합의'…시민단체 ""정부, 해결나서야"" 한일 외교장관이 만나 위안부 문제 해결을 합의한 시점으로부터 어제(28일)가 딱 3년째 되는 날이었습니다. 그동안 위안부 피해자 할머니 24명이 돌아가셨는데요....",http://www.yonhapnewstv.co.kr/MYH20181229002300038/?did=1825m
38,2018.12.28.,"""2015한일합의, 사라지지 않았다""",통일뉴스,"앞에서 '2015한일합의 3주년 기자회견'을 열었다. 이들은 기자회견문에서 ""합의의 실체는 사라지지 않은 채... 외교적 협상의 결과로 발표된 2015한일합의는 완전히 무효화되어야 한다""고 강조했다.",http://www.tongilnews.com/news/articleView.html?idxno=127335
39,2018.12.28.,"日, 한일합의 3주년 ""韓에 착실한 이행 요청""",뉴시스,"일본 정부는 28일 한일 위안부 합의 체결 3주년을 맞아 우리 정부에 착실한 합의 이행을 요청했다. NHK에 따르면, 일본 정부 대변인인 스가 요시히데(菅義偉) 관방장관은 이날 각의(국무회의) 후 기자회견에서 ""한일합의는...",http://www.newsis.com/view/?id=NISX20181228_0000515558&cID=10101&pID=10100
40,2018.12.29.,"""일본의 진정한 사과가 우선""...한일 '위안부' 합의 3주년",YTN,"박근혜 정부가 한일 일본군 '위안부' 합의를 맺은 지 어제(28일)로 만 3년이 됐습니다. 시민 단체들은 당시... [기자] 지난 2015년 12월 28일, 박근혜 정부는 일본과 10억 엔의 보상을 골자로 한 한일 일본군 '위안부' 합의를...",https://www.ytn.co.kr/_ln/0103_201812290804185166
41,2018.12.28.,'한일합의는 무효',뉴스1,"28일 서울 종로구 외교부 청사 앞에서 열린 2015 한일합의 3주년 기자회견에서 참가자들이 피해자 중심주의에 근거한 일본군 성노예제 문제의 정의로운 해결을 촉구하고 있다. 정의기억연대와 여성단체연합, 평화나비...",http://news1.kr/photos/view/?3448881
42,2018.12.28.,"한일 ‘위안부’ 합의 3년,“생존자 25명뿐..언제까지 기다려야 하나”",민중의소리,"지난 2015년 12월 28일 일본군 '위안부' 문제에 대한 '최종적·불가역적' 해결 내용을 담은 한일 합의가... 시민, 학생들은 이같은 정부의 합의가 졸속적 굴욕적이라며 '한일합의 원천무효'를 요구했다. 이후 구 일본대사관...",http://www.vop.co.kr/A00001366524.html
43,2018.12.28.,중국은 또 카디즈 침범…한일은 '레이더 조준' 갈등,TV조선언론사 선정,"중국, 일본과 군사분야 갈등이 계속되고 있습니다. 중국 정찰기가 어제 방공식별구역에 또 진입해, 공군 전투기가 출격했습니다. 한국과 레이더 공방을 벌이는 일본 방위성은 오늘 당시 영상을 공개하기로 했습니다....",http://news.tvchosun.com/site/data/html_dir/2018/12/28/2018122890025.html
44,2018.12.31.,[천지일보 이슈종합] 김정은 문대통령에 친서·김정은 신년사·서울답방·외유...,천지일보,"◆[한일 위안부 합의 3년] 생존자는 이제 25명 … 올해도 그 '눈물' 닦지 못했다☞ 올해만 피해자 8명 사망일본 공식 사과 등 난제 산적 ""올해만 8명의 할머니가 별세하셨습니다. 남은 할머니들의 연세는 90세가 넘었습니다....",http://www.newscj.com/news/articleView.html?idxno=587071
45,2018.12.28.,한일 위안부 합의 무효 촉구 기자회견,경남도민일보,"12·28일 한일합의 3년을 맞아 무효를 주장하는 일본군강제성노예피해자 진주평화기림사업회가 회견과 함께... 이들은 회견문에서 ""2015년 12월 28일, 우리는 그날을 '굴욕적'인 한일합의가 있었던 날로 기억한다. 그리고...",http://www.idomin.com/?mod=news&act=articleView&idxno=585452
46,2018.12.29.,"'한일 위안부 합의' 3주년...""무효·재협상"" 촉구",YTN,"한일 일본군 위안부 합의 3주년이었던 어제, 관련 시민단체들이 지난 2015년의 합의는 무효라며 피해자... 반아베 반일 청년학생 공동행동도 우리 정부의 조속한 한일합의 파기와 일본의 진정한 사과를 거듭 촉구했습니다.",https://www.ytn.co.kr/_ln/0103_201812290320010327
47,2018.12.28.,2015 한일합의 3주년… 위안부 국립연구소 설립 촉구,경남신문,"'2015 한일합의 3주년'을 맞아 일본군 위안부 정의실현 경남연대가 위안부 피해자의 권리 보장과 문제 해결 및... 28일 경남연대는 성명서를 통해 ""굴욕과 참담함을 안겨주었던 2015 한일 위안부 합의가 있은 지 3년의 시간이...",http://www.knnews.co.kr/news/articleView.php?idxno=1272346
48,2018.12.28.,"[강다솜의 뉴스픽] 한일관계 얼어붙어도…'와쇼쿠'는 열풍, 왜?",MBC언론사 선정,"여러분 여기 어디게요? 오사카? 도쿄? 아닙니다, 홍대 앞이에요. 전부 일본 음식 파는 가게인데요, 사진 찍어서 '나 일본갔다왔어!' 해도 믿을 거 같죠? 이렇게 일본어로 써있는 간판도 꽤 많고요. 인테리어도 완전...",http://imnews.imbc.com/replay/2018/nwtoday/article/5089587_22669.html
49,2018.12.28.,"시민단체 ""2015년 한일합의 완전 무효..피해자중심 해결해야""",뉴스핌,"?시민사회단체들이 28일 '2015한일합의' 발표 3주년을 맞아 피해자중심주의에 근거한 일본군성노예제 해결을... “2015 한일합의는 무효”라며 이같이 주장했다. 이들은 ""2015년 12월 28일, 한.일 외교부 장관이 정부간 합의한...",http://www.newspim.com/news/view/20181228000580
50,2018.12.28.,12월 28일 한일시멘트 실시간증시 2.17% 117500원,내외경제tv,"▲한일시멘트의 주가정보 ▲지난 2주간 한일시멘트 장 마감 시세 ●28일 한일시멘트 주가 현황 28일 현재 오전 10시 27분 한일시멘트(300720) 주가가 전일대비 2.17% 변동된 117,500원에 거래되고 있다....",http://www.nbntv.co.kr/news/articleView.html?idxno=151543
51,2018.12.28.,'매국적한일합의 완전폐기',뉴시스,김병문 수습기자 = 반아베반일청년학생공동행동이 28일 오후 서울 종로구 옛 주한일본대사관 앞에서 '매국적한일합의완전폐기! 아베정부군국주의부활책동규탄!' 기자회견을 하고 있다. 2018.12.28.,http://www.newsis.com/view/?id=NISI20181228_0014763196
52,2018.12.28.,"한일 '레이더 갈등' 증폭…일본 ""영상공개""",연합뉴스TV,"한일 '레이더 갈등' 증폭…일본 ""영상공개"" 일본 정부가 최근 우리 해군의 북한 조난 선박 구조 과정에서... 극우 성향의 산케이 신문은 방위성이 영상을 공개하기로 한 것은 이번 사안과 관련해 한일 간에 의견이 엇갈리고...",http://www.yonhapnewstv.co.kr/MYH20181228007600038/?did=1825m
53,2018.12.29.,"[포토] 트와이스, ‘한일 양국에서 인기 폭발’",파이낸셜뉴스,그룹 트와이스가 28일 오후 서울 여의도 KBS 웨딩홀에서 진행된 `2018 KBS 가요대축제` 레드카펫 행사에 참석해 포토타임을 갖고 있다. fn스타,http://www.fnnews.com/news/201812291351125266
54,2018.12.28.,"[한일유소년] 서울서초초, 승리를 지키는 방법을 알다",점프볼,"초반에 잡은 승기를 잘 지켰다. 마지막까지 상대 추격을 이겨냈고, 달콤한 열매를 맛봤다. 서울서초초는 27일 서울 삼선초등학교 체육관에서 열린 일본 고자카 유소년클럽팀 초청 제 7회 한국,일본 유소년클럽...",http://sports.news.naver.com/basketball/news/read.nhn?oid=065&aid=0000172430
55,2018.12.28.,"한일전기 '식기 열풍건조기' 출시, ""간편 분리·세척 용이""",연합뉴스,"▲ 한일전기는 지난 27일 간편 분리 설계로 세척의 편의성을 극대화한 '식기 열풍건조기'(HDD-9000·이하... 한일전기 관계자는 ""기존 식기건조기는 세척이 가능하더라도 구조상 세척이 어려운 곳도 존재해 관리와 세척이...",http://yna.kr/AKR20181228048800848?did=1195m
56,2018.12.28.,"김종대 “한일 레이더 갈등, 일본의 정치적 도발”",tbs 교통방송,"(금) 18:18~20:00 (FM 95.1) ● 진행 : 김종배 시사평론가 ● 대담 : 김종대 정의당 의원 - 한일 레이더 진실공방. 일... 동맹 신뢰 깨진다는 뜻 - 한미·한일 관계가 주는 두 가지 교훈 ‘무능한 동맹은 짐’, ‘우방국과도 군사적...",http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=4&seq_800=10318310
57,2018.12.26.,'레이더 갈등' 수렁 빠진 한일관계…출구전략 마련할까,뉴스1언론사 선정,한일 군당국 간 '해상자위대 초계기 레이더 조준 갈등'과 관련해 입장 차가 좁혀지지 않고 있다. 이번... 한일 간 '레이더 갈등'의 시작은 지난 21일로 거슬러 올라간다. 당시 이와야 다케시(岩屋毅) 일본 방위상은...,http://news1.kr/articles/?3509660
58,2018.12.26.,‘잠적설’ 돌고 있는 마이크로닷이 소셜미디어에서 한 일,국민일보언론사 선정,부모의 ‘사기 후 도피 이민’ 의혹으로 구설에 오른 뒤 ‘잠적설’까지 돌고 있는 래퍼 마이크로닷(본명 신재호·25)이 최근 소셜미디어 활동을 한 정황 때문에 네티즌의 비난을 받고 있다. 마이크로닷은 지난 25일...,http://news.kmib.co.kr/article/view.asp?arcid=0012946684&code=61121111&cp=nv
59,2018.12.28.,"'한일 위안부 합의' 3주년...""무효·재협상"" 촉구",YTN,한일 일본군 위안부 합의 3주년을 맞아 관련 시민단체들이 지난 2015년의 합의는 무효라며 피해자 중심에... 반아베 반일 청년학생 공동행동도 우리 정부의 조속한 한일합의 파기와 일본의 진정한 사과를 거듭 촉구했습니다.,https://www.ytn.co.kr/_ln/0103_201812282004124240
60,2018.12.28.,"日 드라마 ‘고독한 미식가’ 연말스페셜, 31일 한일 동시 방송(공식입장)",뉴스엔,일본드라마 '고독한 미식가' 연말 스페셜이 한일 동시 방송된다. 드라마H와 트렌디(TRENDY)는 오는 12월 31일 '고독한 미식가 연말 스페셜: 교토 나고야 출장 편'을 일본 도쿄TV와 동시 방영한다. ‘고독한 미식가’는...,http://www.newsen.com/news_view.php?uid=201812281007028010
61,2018.12.29.,'고독한 미식가 연말 스페셜' 12월31일 한일 동시 방송…’교토·나고야 출장...,머니S,드라마채널 드라마H(DramaH)와 여성오락채널 트렌디(TRENDY)가 12월31일 ‘고독한미식가 연말 스페셜: 교토·나고야 출장 편’을 일본 도교TV와 동시 방영한다. ‘고독한 미식가’는 주인공인 중년의 비즈니스맨...,http://moneys.mt.co.kr/news/mwView.php?no=2018122822578087195
62,2018.12.28.,청년단체 “한일 위안부 합의 폐기해야”…일본 정부 규탄,KBS,"한일 위안부 합의가 3주년을 맞은 오늘, 청년단체가 합의 폐기를 요구하며 일본 정부를 규탄했습니다.... 28 한일합의를 즉각 폐기하고, 아베 정부는 일본군성노예제 문제를 완전히 해결해야 한다""고 주장했습니다. 이들은...",http://news.kbs.co.kr/news/view.do?ncd=4104803&ref=A
63,2018.12.28.,'2015 한일합의 폐기 촉구',연합뉴스,28일 오전 서울 종로구 외교부 앞에서 열린 '2015 한일합의 발표 3주년 기자회견'에서 사회단체 회원들이 한일합의 폐기 촉구하는 손팻말을 들고 있다. 2018.12.28,http://yna.kr/PYH20181228071100013?did=1196m
64,2018.12.28.,"한일위안부 합의 3년 ""과제 여전히 수두룩""",YTN,[앵커] 위안부 피해자 할머니들께 큰 상처만 남겼던 한일 위안부 합의 이후 3년이나 시간이 흘렀습니다. 그... 그런데 여전히 일본 정부는 그 한일 합의 이후에 오히려 강제성을 부정하거나 일본 정부의 책임을 회피하는...,https://www.ytn.co.kr/_ln/0103_201812281935293178
65,2018.12.28.,한일합의 발표 3주년 기자회견,연합뉴스,"28일 오전 서울 종로구 외교부 앞에서 열린 '2015 한일합의 발표 3주년 기자회견'에서 윤미향 정대협 상임대표(왼쪽부터), 김경자 민주노총 수석부위원장 등 사회단체 회원들이 일본 정부의 사과와 배상을 촉구하는...",http://yna.kr/PYH20181228071000013?did=1196m
66,2018.12.28.,"한일 '레이더 논란' 日 촬영영상 공개… 국방부 ""깊은 우려·유감""",천지일보,"28일 한일 간 '레이더 논란'과 관련해 일본 방위성이 자국 해상초계기가 촬영한 영상을 공개한 것에 대해... 최 대변인은 ""한일 당사자 간 조속한 협의를 통해 상호 오해를 불식시키고 국방 분야 협력관계 발전을 모색하자는...",http://www.newscj.com/news/articleView.html?idxno=586586
67,2018.12.27.,한일 '레이더 갈등' 실무급 화상회의…입장차 재확인(종합),연합뉴스,"국방부는 ""한일 국방당국은 오늘 오전에 일본 해상초계기(P1) 관련 사안에 대해 한일 실무급 화상회의를 개최했다""며 ""양측은 회의에서 상호 오해 해소를 위해 사실관계 확인 및 기술적 분석 등에 대한 의견을 교환했다""고...",http://yna.kr/AKR20181227147752503?did=1195m
68,2018.12.27.,"한일전기, '식기열풍건조기' 출시",G밸리뉴스,?한일전기가?간편?분리?설계로?세척의?편의성을?극대화?한?'식기열풍건조기(HDD-9000)'를?출시한다. 이번에?... 한일전기?식기건조기는?효율적인?수납공간?설계로?6명이?사용할?식기까지?넉넉하게?수납할?수?있고...,http://www.gvalley.co.kr/562124
