,date,title,source,contents,link
22,2013.12.29.,아베의 신사참배 강행 극우망동에 한일관계 최악의 겨울,미디어펜,한일관계가 최악의 파국으로 치닫고 있다. 양국간 주요 외교일정이 전면 중단됐다. 박근혜 대통령과 아베 신조간 한일 정상회담도 기약할 수 없게 됐다. 당분간 양국간에는 한냉전선이 짙게 드리워질 전망이다. 현해탄...,http://www.mediapen.com/news/articleView.html?idxno=13109
23,2013.12.28.,"롯데호텔서울 ""한일관계 경색…일본인 투숙객 감소""",연합뉴스,롯데호텔서울은 한-일 관계가 경색된 지난해 8월 이후 전체 투숙객 중 일본인 비율이 전년동기에 비해 30％ 감소했다고 28일 밝혔다. 이는 일본인이 엔저 현상 장기화 탓에 해외 관광을 자제하고 있는데다 특급호텔인...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0006672780
24,2013.12.28.,“박 대통령 임기 내 한일 정상회담 어려워”,KBS,"정부도 한일 외교 일정 전체를 재검토하고 있습니다. 민간 차원의 노력도 상당기간 쉽지 않게 됐습니다. 이중근 기자가 보도합니다. &lt;리포트&gt; ""아베 총리가 야스쿠니 신사를 참배하지 않아야 한다. "" 한일 정상회담을...",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2779706&ref=A
25,2013.12.28.,"한일 외교일정 전면보류… 정부, 대일정책 재검토 착수",시사IN,"바탕으로 한일 관계를 안정적으로 발전시킨다'는 외교 기조가 상당하게 흔들렸다는 판단에 따른 것이다.... 이 당국자는 ""그동안 한일관계 안정화를 위해 노력해왔으나 일본의 역사퇴행적 언행으로 장애가 조성됐으며...",http://www.sisainlive.com/news/articleView.html?idxno=18930
26,2013.12.27.,"한일 외교 일정 전면 보류…정부, 대일정책 재검토",KBS,"바탕으로 한일 관계를 안정적으로 발전시킨다'는 외교 기조가 상당하게 흔들렸다는 판단에 따른 것입니다.... 이 당국자는 ""그동안 한일관계 안정화를 위해 노력해왔으나 일본의 역사퇴행적 언행으로 장애가 조성됐으며...",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2779295&ref=A
27,2013.12.28.,"[주말뉴스 토] 日, 우경화 내년이 더 심각? 한일 관계도 최악",TV조선,내년 한일관계는 더욱 나빠질 것으로 보입니다. 의 보도입니다. [리포트] 아베 신조 총리가 야스쿠니 신사를... 결국 내년 한일관계는 최악이 될 수밖에 없습니다. 내년 2월 '독도의 날'이 시발점입니다. 독도의 날을...,http://news.tv.chosun.com/site/data/html_dir/2013/12/28/2013122890247.html
28,2013.12.27.,한일 대화 중단 위기…외교·군사 올스톱,OBS,【앵커멘트】 일본 아베 총리의 신사 참배로 가뜩이나 멀어졌던 한일관계가 더 얼어붙고 있습니다.... 【리포터】 아베 신조 일본 총리의 야스쿠니 신사 참배로 한일 관계가 얼어붙고 있습니다. 정부는 '올바른 역사 인식을...,http://www.obsnews.co.kr/news/articleView.html?idxno=763210
29,2013.12.26.,아베 '뒤통수'에 한일관계 '최악'...물밑접촉 '올스톱',머니투데이,참배하면서 한일관계가 역대 최악으로 빠져들 전망이다. 특히 현직 총리의 야스쿠니 신사 참배는 2006년 8월... 당장 한일관계 개선을 위해 물밑에서 진행되던 각종 움직임이 '올스톱'될 전망이다. 한일은 새 정부 들어...,http://www.mt.co.kr/view/mtview.php?type=1&no=2013122615292330790&outlink=1
30,2013.12.27.,"日 아베, 야스쿠니 전격 참배 … 한일관계 급랭",강원일보,"것은 한일관계는 물론 동북아시아의 안정과 협력을 근본부터 훼손시키는 시대착오적 행위”라고 성토했다.... 중국명 댜오위다오(釣魚島))열도 문제 등으로 대립해온 한일, 중일 관계가 더욱 냉랭해질 것으로 예상된다....",http://www.kwnews.co.kr/view.asp?aid=213122600083&s=101
31,2013.12.27.,"국방부, 한일 군사교류 가능성 일축",뉴시스,"위용섭 국방부 부대변인은 27일 정례브리핑에서 내년 상반기 한일 군사부문의 인사교류가 예정된 것이 있느냐는 물음에 ""예정된 것이 없는 것으로 알고 있다""고 답했다 아베신조 총리의 신사참배와 관련해 중국 등과 같이...",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20131227_0012622358&cID=10304&pID=10300
32,2013.12.26.,아베 총리 야스쿠니 참배 강행…한일관계 더욱 냉각,MBC,◀ＡＮＣ▶ 안 그래도 삐걱대는 한일관계가 더욱 냉각될 것으로 보입니다. 먼저 오늘 야스쿠니 신사를 현장 취재한 도쿄 유상하 특파원이 보도합니다. ◀ＶＣＲ▶ 오늘 오전 11시 반 2차대전 전범들이 합사된 도쿄...,http://imnews.imbc.com/replay/2013/nwdesk/article/3390695_11981.html
33,2013.12.26.,아베 야스쿠니 참배…한일 정상회담 가물가물,연합뉴스,2013.12.26 sewonlee@yna.co.kr 朴대통령 경고불구…아베 역사인식 대놓고 '역주행' 한일관계 냉각으로 최악의 한일관계 당분간 지속될듯 아베 신조(安倍晋三) 일본 총리가 취임 1주년인 26일 야스쿠니(靖國) 신사를 전격...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0006669141
34,2013.12.27.,[NW포토]강경호 “UFC in SINGAPORE 한일전 준비 끝났다”,뉴스웨이,"강경호 선수가 한일전 준비가 끝났다고 말하고 있다. 김동민 기자 life@newsway.co.kr ‘신코리아 파이터’ 임현규(28, 코리아탑팀), 강경호(26, 팀매드), 방태현(31, 코리아탑팀)이 UFC 동시 출격을 앞두고...",http://www.newsway.co.kr/view.php?tp=1&ud=2013122715151618266
35,2013.12.26.,"제주도교육청, 5급 인사...양봉열.한일용 서기관 승진",제주의소리,양봉열-한일용 서기관 양봉열 사무관과 한일용 사무관이 서기관으로 승진했다. 제주도교육청은 내년 1월1일자로 5급 이상 지방공무원에 대한 정기인사를 26일 단행했다. 이번 인사에서 도교육청 총무과 양봉열...,http://www.jejusori.net/news/articleView.html?idxno=138591
36,2013.12.26.,"""아베, 한일의원연맹 만류에도 신사참배 강행""",연합뉴스,"대립해온 한일, 중일 관계가 더욱 얼어붙을 것으로 예상된다. 아베 총리는 그동안 한국, 중국에 대해 ""대화의 문은 항상 열려있다""며 정상회담 개최를 촉구해 왔다. marshal@yna.co.kr 내년 1월 한일의원연맹 회동 계획 백지화...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0006670106
37,2013.12.27.,"문재인의 ""朴대통령 한 일 없다""에 새누리 발끈",뷰스앤뉴스,"""더이상 친노 '폐족'의 아픈 기억 되살리지 말라"" 민주당 문재인 의원이 &lt;한국일보&gt;와의 인터뷰에서 박근혜 대통령 1년에 대해 “한 일이 없다”고 혹평을 한 데 대해 새누리당이 27일 ""폐족"" 등의 용어까지 동원하며...",http://www.viewsnnews.com/article/view.jsp?seq=106579
38,2013.12.27.,"[포토]'UFC' 강경호, ""첫 한일전 반드시 이길 것""",아시아경제,"[ 이종격투기선수 강경호가 27일 오후 서울 마포구 상암동 CJ E&amp;M센터에서 열린 수퍼액션 UFC in SINGAPORE 출정식에 참석해 소감을 말하고 있다. ‘신코리안 파이터’ 3인방 임현규(코리안탑팀), 강경호(팀매드)...",http://view.asiae.co.kr/news/view.htm?idxno=2013122714282227273
39,2013.12.26.,"""아베,한일관계 개선 움직임은 쇼""…정부, 강력반발",연합뉴스,올 한일관계 악영향에 대해 강하게 경고한 것으로 알려졌다. 그러나 끝내 아베 총리가 A급 전범이 합사된... 특히 일본이 최근 미국 등 국제사회를 상대로 한일관계 개선 의지를 피력한 것이 결국은 쇼가 아니었느냐는...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0006669045
40,2013.12.27.,아베 총리의 궤변…한일관계 파탄,MBN,【 앵커멘트 】 일본 아베 총리는 어제 야스쿠니 신사참배를 강행하면서도 한일 관계의 중요성을 강조하는 등 궤변을 늘어놨습니다. 그의 말을 살펴보면 아베 총리가 집권하는 동안 한일 관계 정상화는 기약하기 어려워...,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=1597061
41,2013.12.27.,"UFC 강경호 ""사상 첫 한일전 꼭 이기겠다""",스포츠월드,"“UFC 첫 한일전? 나도 놀랐다” UFC에서 한일전을 펼치게 된 강경호(26·팀매드)가 매서운 각오를 다졌다. 강경호는 임현규(28·코리안탑팀), 방태현(30·코리안탑팀)과 함께 오는 1월4일(토) 열리는 ‘UFC in SINGAPORE’...",http://www.sportsworldi.com/Articles/Sports/Total/Article.asp?aid=20131227022495&subctg1=05&subctg2=00&OutUrl=naver
42,2013.12.27.,"한일전기, '올 스테인리스' 유압형 환풍기 출시",이뉴스투데이,[이뉴스투데이 이종은 기자] '한일전기㈜'(대표 김영우)가 국내 최초의 '올 스테인리스' 유압형... 전국 한일전기 서비스센터를 통해 1년 무상 A/S를 받을 수 있으며 전국 한일전기 대리점 및 한일전기...,http://www.enewstoday.co.kr/news/articleView.html?idxno=311189
43,2013.12.26.,"황우여 ""아베 야스쿠니 참배, 한일·동북아 정세에 찬물""",뉴시스,"대해 ""한일 관계 뿐 아니라 동북아 정세에 결정적인 찬물을 끼얹었다""고 규탄했다. 황 대표는 이날 오후... 것은 한일관계에 찬물을 끼얹는 것""이라며 비판했다. 그는 이어 ""일본 아베 정권이 어떤 입장을 가질지에...",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20131226_0012620043&cID=10301&pID=10300
44,2013.12.27.,최악의 한일 관계...외교·군사 교류 중단,YTN,이후 한일 관계가 최악으로 치닫고 있습니다. 두 나라 사이 외교 일정은 물론 군사적 교류도 당분간 전면 중단되게 됐습니다. 김희준 기자입니다. [기자] 당장 무산되는 한일 외교 일정은 새해 초로 추진되던 차관급...,http://www.ytn.co.kr/_ln/0101_201312271743028910
45,2013.12.27.,"정부, 당분간 한일 추진 일정 보류",YTN,[앵커] 아베 신조 일본 총리의 야스쿠니 신사참배 이후 한일간 주요 외교일정 추진이 잠정 보류될 것으로 보입니다. 한일간 군사적 교류도 당분간 냉각기를 맞을 것으로 예상됩니다. 취재기자 연결합니다. 김지선 기자! 아베...,http://www.ytn.co.kr/_ln/0101_201312271505218689
46,2013.12.26.,아베 신사참배 파장…한일관계·동북아정세 냉각 불가피,이데일리,"경색됐던 한일관계가 더욱 얼어붙을 전망이다. 특히 박근혜 대통령 취임 이후 지금까지 성사되지 못한 한·일... 박수현 민주당 원내대변인도 “아베 총리의 몰역사적 행보에 대해 규탄하며, 한일 관계의 파국뿐만 아니라...",http://www.edaily.co.kr/news/newspath.asp?newsid=02889686603042456
47,2013.12.27.,"한일 고교 축구, 포항서 자존심 대결",마이데일리,한일 고교축구의 자존심 격돌에서 승자는 한국이였다. 포항제철고는 전반전을 0-1로 뒤진채 마쳤지만... 이번 포항 한일 U-18 스토브리그는 박진감 넘치는 경기외에도 한국과 일본 지도자들간의 세미나를 개최하여...,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=201312271529242232&ext=na
48,2013.12.27.,정부 “아베 신사참배 개탄·분노”…한일관계 악화,KBS,"&lt;녹취&gt; 유진룡(문화체육관광부 장관) : ""잘못된 역사 인식을 그대로 드러낸 것으로서, 한일관계는 물론... 이번 참배로, 한일관계 개선을 위해 준비돼온 차관급 대화 등은 모두 중단될 것으로 보입니다. 특히 새해 초로...",http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2779004&ref=A
49,2013.12.26.,"여야 ""日총리 신사참배, 한일관계 찬물"" 강력 비판",뉴시스,"2006년 이후 총리의 참배가 처음""이라며 ""한일 관계 뿐 아니라 동북아 정세에 결정적인 찬물을 끼얹었다""고... 것은 한일관계에 찬물을 끼얹는 것""이라며 비판했다. 민현주 대변인도 브리핑에서""어떤 행동과 말로도 일본의...",http://www.newsis.com/ar_detail/view.html?ar_id=NISX20131226_0012620188&cID=10301&pID=10300
50,2013.12.26.,"日아베, 야스쿠니 신사 참배 강행…한일관계 '날벼락'",머니투데이,"강행하면서 한일관계가 역대 최악으로 빠져들 전망이다. 특히 지난해 아베 총리가 취임 직후 주변국들의 반발을 고려, 야스쿠니 참배 신사를 취소할 만큼 이번 참배에 대한 주변국들의 우려가 커 향후 한일관계를 비롯한...",http://www.mt.co.kr/view/mtview.php?type=1&no=2013122615080383470&outlink=1
51,2013.12.26.,최초 한일 경마전 등 다사다난했던 2013년 한국경마 10대 뉴스,스포츠조선,"경마 한일전, 최초 경마 실황 싱가포르 중계, 최초 '말 갈라쇼' 등 최초 최대 최고의 수식어가 붙는 굵직한... ▶사상 첫 경마 한일전, 경마계가 들썩! 말들의 한일전은 어느 스포츠보다도 치열했다. 9월과 11월 각각...",http://sports.chosun.com/news/ntype.htm?id=201312270100229510014212&servicedate=20131226
52,2013.12.26.,"김시후, ‘신오쿠보 드라마&영화제’ 홍보대사 선정 ‘한일 문화교류 힘쓴다’",MBN,"신오쿠보 드라마&amp;영화제는 한일 양국의 문화적 교류를 위해 일본 도쿄 내 코리아타운인 신오쿠보에서 개최하는 드라마와 영화 축제로, 오는 3월 21일부터 30일까지 개최된다. 김시후 홍보대사 위촉 소식에 관계자는...",http://star.mbn.co.kr/view.php?no=1346807&year=2013
53,2013.12.26.,"아베 총리, 야스쿠니 신사 참배 강행…한일관계, 악화일로 예상",국민일보,경색 일로를 걷고 있는 한일 관계가 더욱 악화될 것으로 보인다. 일본의 현직 총리가 야스쿠니 신사를 참배한 것은 2006년 고이즈미 준이치로(小泉純一郞) 총리 이후 7년 만이다. 이에 따라 한일 정상회담 개최...,http://news.kukinews.com/article/view.asp?page=1&gCode=int&arcid=0007882569&cp=nv
54,2013.12.26.,"한일시멘트㈜ 단양공장, 사랑의 자투리 성금으로 이웃사랑",충북일보,"한일시멘트(주) 단양공장은 지난 24일 공장장 최덕근을 비롯한 300여명의 임직원들이 매월 지급되는... 한일시멘트 단양공장 김선국 관리 팀장은 ""단양의 토박이 향토기업으로써 앞으로도 본 행사를 매년 지속적으로...",http://www.inews365.com/news/article.html?no=320343
55,2013.12.26.,"정부 ""개탄과 분노""...한일관계 악화일로",YTN,"그렇지 않아도 경색된 한일 관계가 악화 일로를 걷고 있습니다. 김희준 기자입니다. [기자] 정부는 아베... "" 김 차관은 아베 총리의 한일 정상회담 희망이나 이번 참배를 '다시는 전쟁을 하지 않겠다는 결의'라고 밝힌...",http://www.ytn.co.kr/_ln/0101_201312261829048810
56,2013.12.27.,"中 온라인 게임회사 소우창유, 1800억으로 한일시장 진출",포모스,"현재 창유 한일 모바일 사업부는 이미 다수의 모바일 게임을 라이센싱 하였으며, 국내 게임 회사인 팜플... 양진호 한일 모바일 사업부 대표는 “한국, ""국내외 유수의 개발사들이 중국시장에 보다 성공적으로 진출할...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=236&aid=0000095693
57,2013.12.27.,한일 여자초등학교 친선대회 구리에서 열려…한국선발 대승,바스켓코리아,"27일 구리시체육관에서는 2013 한일 여자초등학교 친선대회가 열렸다. 양국 선수들의 기량 향상을 도모하고, 화합을 위해 WKBL이 주최하고 국민체육진흥공단, 농심 백두산 백산수에서 후원하는 이 대회는, 27일과...",http://www.basketkorea.com/2013/12/92288.htm
58,2013.12.27.,"""美, 日 견제해야…한일, 다자틀에서 해법찾아야""",연합뉴스,"국내 전문가들, 日우경화·최악 한일관계 해법 조언 국내 전문가들은 27일 아베 신조(安倍晋三) 일본 총리의 전날 야스쿠니(靖國)신사 참배로 한일관계가 최악으로 치닫는 현 상황에서는 양자보다는 다자협의의 틀에서...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0006671368
59,2013.12.26.,"제주도교육청 5급 이상 인사, 양봉열ㆍ한일용 서기관 승진",시사제주,"이번 인사에서 도교육청 총무과 양봉열 사무관과 제주시교육지원청 한일용 사무관이 서기관으로 승진 임용됐다. 김보은 서기관은 공보관, 김병호 서기관은 감사관, 강영훈 서기관은 대외협력과장, 박순철 서기관은...",http://www.sisajeju.com/news/articleView.html?idxno=204763
60,2013.12.26.,"일본 아베 총리, 야스쿠니 신사 강행… 한일 관계개선 움직임은 “쇼”였나?",코리아헤럴드,우호적인 한일관계를 구축할 의지가 있는지에 대해 심각한 의문을 제기했다.... 주한일본대사 대리 소환을 통해 일본 정부를 강도높게 비판했다. 정부 대변인...,http://www.koreaherald.com/view.php?ud=20131226000924
61,2013.12.27.,한일시멘트㈜ 단양공장 이웃사랑,중부매일,"[중부매일] 이보환 기자 = 한일시멘트㈜ 단양공장(공장장 최덕근)이 최근 300만원으로 난방용 기름과 연탄을 구입, 매포지역 독거노인들에게 전달했다. 단양공장은 300여명의 임직원 월급 가운데 1천원 미만의 자투리를...",http://www.jbnews.com/news/articleView.html?idxno=559247
62,2013.12.27.,한일 관계 개선 계획 줄줄이 좌초,KBS,&lt;앵커 멘트&gt; 아베 신조 일본 총리의 야스쿠니 신사 참배로 그동안 한일 관계 개선을 위해 추진하던 외교 일정이 전면 보류됐습니다. 교착상태에 빠진 한일 관계는 당분간 개선의 돌파구 조차 찾기 어려울 것으로...,http://news.kbs.co.kr/news/NewsView.do?SEARCH_NEWS_CODE=2779585&ref=A
63,2013.12.27.,"임현규 ""첫 한일전에 특별한 부담 없다""",연합뉴스,27일 오후 서울 마포구 상암동 CJ E&amp;M 센터에서 열린 'UFC 인 싱가포르' 출정식에서 임현규 선수가 포즈를 취하고 있다. 2013.12.27 yangdoo@yna.co.kr &lt;저작권자(c)연합뉴스 무단전재-재배포금지&gt;,http://sports.news.naver.com/general/news/read.nhn?oid=001&aid=0006671900
64,2013.12.27.,[뉴스쇼 판] 한일 대화 일정 '전면 중단'…'규탄 결의안',TV조선,"신도 요시타카 총무상, 아소 다로 부총리 등 각료들이 대거 포함됐고 우리 정부에서 훈장을 받은 니카이 도시히로 의원과 한일의원연맹 회장인 누카가 후쿠시로도 대리 참배한 사실이 밝혀졌습니다. 정부는 한일대화...",http://news.tv.chosun.com/site/data/html_dir/2013/12/27/2013122790317.html
65,2013.12.26.,한일관계 개선 외치던 日 아베 '뒤통수',뉴스1,"정부, 한일관계 개선 계기 살피던 중 아베 전격 야스쿠니 신사참배 아베 신조(安倍晋三) 일본 총리의... 특히 일본이 최근까지 한국 정부에 대해 한일정상회담 개최 등 한일관계 개선 의지를 꾸준히 피력해 온 점에서 이번...",http://news1.kr/articles/1468088
